date,issue,residual_count,initial_soc_kwh,final_soc_kwh,planned_cost,emergency_cost,total_cost,calibration_used,theta,day_seconds
2025-09-12,True,42,1998.478023858623,2132.395933544975,15159.720887860369,16.050221029557793,15175.771108889927,True,"[-1103.0388379775495, -7114.764641282189, -0.5456575854823997, -1339.5560604478721, 0.5166705576686272, -500.1414033726945, 1.8464997161264471]",0.7050237999937963
2025-09-13,True,42,2132.395933544975,10716.99230600529,18389.13463925069,0.0,18389.13463925069,True,"[-1678.9075855655901, -3954.1486466534, -1.1244868362537024, -8294.216177040878, -0.9394898972415646, -8884.849208208965, -0.26672075007567253]",0.6213758999947459
2025-09-14,True,42,10716.99230600529,2949.9848010846545,39342.080456361175,0.0,39342.080456361175,True,"[-4032.8042240509726, -6968.9486040051825, -1.0959475117648037, -925.4944708270152, -0.6875196563010357, -3739.7051252026145, 0.8508174357705371]",0.5761772999976529
2025-09-15,True,42,2949.9848010846545,2733.568190555556,43542.69193902367,7.509852566666234,43550.20179159034,True,"[-8171.296958041455, -6176.482300283275, -0.6613843518475471, -1101.2023599809486, -1.6321118233535126, -3636.429255353526, 0.5075766179247632]",0.5207403000094928
2025-09-16,True,42,2733.568190555556,2442.3059034521657,43503.991563944306,32.39882176666639,43536.39038571097,True,"[-7470.648245618905, -4406.935045720423, 1.5951092816326282, -1387.186168403305, -1.200594593327367, -1793.920695330388, -0.4165513146702158]",0.44345350000367034
2025-09-17,True,42,2442.3059034521657,1920.2658930423286,43576.42136889475,0.0,43576.42136889475,True,"[-3357.776659735398, -5036.910698335345, -1.6950462046378125, -1437.1900275694823, -1.620419139951004, -1759.7471610214016, -1.8368710095937582]",0.48441340000135824
2025-09-18,True,42,1920.2658930423286,1779.1791707671937,43310.75164310944,0.0,43310.75164310944,True,"[-6721.099880693092, -2491.123225685612, 0.20799672958388893, -292.63563741795906, -0.8745919904147972, -2743.8626393650575, 1.4941297591683802]",0.460441000002902
2025-09-19,True,42,1779.1791707671937,2443.318297089946,15965.40195388443,0.0,15965.40195388443,True,"[-3401.9768813463634, -2752.953420324846, 0.11183066316385659, -9176.25621916179, -0.4788511905070034, -6174.983499199715, -1.1223831335243788]",0.4630331000080332
2025-09-20,True,42,2443.318297089946,10800.0,18616.04610081491,0.0,18616.04610081491,True,"[-7995.917332804686, -4325.728678607017, -0.6183821002490584, -6278.0660098583985, -1.4327391023602165, -3914.413201713675, 1.5610801104259857]",0.4311766000028001
2025-09-21,True,42,10800.0,2296.8187338359785,41914.07589486021,0.0,41914.07589486021,True,"[-4190.1055272799795, -6318.891775149357, -0.056543850024068476, -1565.0293573732977, 0.49120921197959033, -3206.023363843724, -0.36598610751361793]",0.5319031000108225
2025-09-22,True,42,2296.8187338359785,1793.13059791005,45813.78429341671,71.12782666666574,45884.912120083376,True,"[-3426.8077756834373, -7309.108972935135, 0.6608979790533231, -1411.1356782433934, -1.513079482780102, -3434.203111190908, -1.2755869874799277]",0.6914458000101149
2025-09-23,True,42,1793.13059791005,2265.999870026456,46617.98447715463,0.0,46617.98447715463,True,"[-3962.7870407618716, -7368.686236603738, 0.031360868233375694, -1540.7727999914598, 0.5986556136908816, -4128.4670356010065, 1.7024668175970858]",0.8218154999922263
2025-09-24,True,42,2265.999870026456,2428.3127433597906,45887.87918925577,0.0,45887.87918925577,True,"[-4376.462237179551, -5107.314508237046, -1.164008733030466, -8794.741516367376, 1.700285867489101, -602.5648989089699, -0.8702403503754943]",0.9481022999971174
2025-09-25,True,42,2428.3127433597906,2177.000942951957,45990.36720758965,103.41288749999924,46093.78009508965,True,"[-6683.930599259872, -3076.3418654756224, 0.4129915649424092, -1512.267897993152, -1.130918602212371, -2394.363040210225, -1.1636262326966067]",0.8044210000080056
2025-09-26,True,42,2177.000942951957,2879.6950759523843,15897.764726443344,0.0,15897.764726443344,True,"[-2081.941283694394, -1520.3458001207853, 1.5350365755971334, -1021.6007464246995, -1.672145166490418, -3448.0953480447533, 0.880512074148661]",0.776998100001947
2025-09-27,True,42,2879.6950759523843,9102.952335793654,18750.154574843713,0.0,18750.154574843713,True,"[-5590.424729497584, -7776.100488429316, 0.42886025023612406, -6575.195176560845, 0.3414305615260371, -7024.241584046032, 1.287125156375863]",0.6859267999971053
2025-09-28,True,42,9102.952335793654,3152.0052875661386,44540.81986789806,0.0,44540.81986789806,True,"[-7325.73613081463, -2133.9284349719596, 0.48477220276208, -1524.6161878881992, -0.19632606805092845, -9255.370110978125, -1.26913033659755]",0.8105745000066236
2025-09-29,True,42,3152.0052875661386,2189.628327116403,47556.86305542648,77.92081236666695,47634.78386779315,True,"[-6693.083626507294, -4161.719341690282, 1.7193344562428807, -1476.5416065850125, -1.407318775526148, -2089.445273222486, 0.02571269035411916]",0.7689965000026859
2025-09-30,True,42,2189.628327116403,2564.5451488888884,48515.602752472856,178.5241528166672,48694.12690528952,True,"[-8575.685739541424, -7508.928567222555, 0.8117813353032659, -1425.9526656234175, -1.2823233008910155, -3157.6931979698747, -0.5382904679416307]",0.7790685999934794
2025-10-01,True,42,2564.5451488888884,4476.324188386242,45650.88674460353,0.0,45650.88674460353,True,"[-6077.837433677523, -3021.795688948775, 1.3437124088926846, -1247.7868277593927, -1.6130122269752505, -7418.144251761175, 1.9829959362469198]",0.6041273000009824
2025-10-02,True,42,4476.324188386242,4628.228058643687,43851.68565219792,0.0,43851.68565219792,True,"[-3367.401732492227, -7270.086938263065, 0.6194032499034399, -1318.3828497135778, -0.10412536036868669, -1974.0336301243105, 0.41825421765535165]",0.6459576999914134
2025-10-03,True,42,4628.228058643687,4313.498006481484,13976.819326977638,0.0,13976.819326977638,True,"[-4238.804456859483, -5586.290530303375, -1.3816414019689645, -6780.638015052481, -0.0576988079884555, -6478.625015206112, -0.09283472626589306]",0.5742250000039348
2025-10-04,True,42,4313.498006481484,10800.0,17674.618944702404,0.0,17674.618944702404,True,"[-1420.8437477789112, -415.04902199789234, 0.1398048939415335, -5621.546755645413, -0.4001960669212279, -3120.0282138140087, -0.4670132962276994]",0.5985605000023497
2025-10-05,True,42,10800.0,4056.4727887037043,39479.78662937692,0.0,39479.78662937692,True,"[-1533.0004900314061, -9440.767164282659, 0.1345543831838576, -1255.6298732214834, 0.9703721169041342, -5843.522974219271, -1.125505295505595]",0.5820696000009775
2025-10-06,True,42,4056.4727887037043,3994.0524981947724,43484.49164872318,0.0,43484.49164872318,True,"[-8018.773322753579, -3346.2725779928764, -1.668573146215786, -570.7374062308834, -1.791027188146363, -8378.697059612678, -0.37915282005238415]",0.6620169999951031
2025-10-07,True,42,3994.0524981947724,4036.3640212698406,42476.16844690181,0.0,42476.16844690181,True,"[-912.0662896738129, -4943.45110072172, 0.6091093933144385, -496.53005658948643, -0.8115506579041374, -1204.9752759707821, 0.4633123181882879]",0.7306454999925336
2025-10-08,True,42,4036.3640212698406,2166.168954139535,38759.331215675666,178.76731978486333,38938.09853546053,True,"[-6097.4025336374825, -7556.824239808047, -1.118625829121052, -369.40442986054836, -1.8117639094521025, -5547.723983371326, -0.08247083891974927]",0.6908280999923591
2025-10-09,True,42,2166.168954139535,1470.4168327777775,39733.27016024925,431.858076568107,40165.128236817356,True,"[-6853.349788890547, -6686.953840723681, -0.6573008209298643, -404.1923413434031, 1.619162607444662, -6442.257263027004, -1.8491238405299488]",0.6410476000019116
2025-10-10,True,42,1470.4168327777775,1256.7237319312203,12928.570848213822,0.0,12928.570848213822,True,"[-5130.587322553614, -1483.8143134922766, -0.4838838998047921, -380.7824089212417, 0.7047144352873982, -6198.719694900404, 0.0705998734752078]",1.1782889000023715
2025-10-11,True,42,1256.7237319312203,6837.875852195763,15576.007734638886,0.0,15576.007734638886,True,"[-1660.3828605496171, -6922.014217237816, 0.4810421564236238, -7081.361790895424, 1.4542885495175, -6486.723790359451, 0.058140386990906734]",1.1835431999934372
2025-10-12,True,42,6837.875852195763,1398.186785952382,38347.484295105736,54.569501561905376,38402.05379666764,True,"[-4735.768364054067, -8685.934500644558, 0.3596320900177261, -384.30432600284837, 1.2111250179179223, -8085.45489032711, 0.6502368668486267]",0.7569700999883935
2025-10-13,True,42,1398.186785952382,2529.3494771387172,42506.18633751848,0.0,42506.18633751848,True,"[-8611.965832415694, -8993.74515305568, -1.5655917462101527, -421.0537206736809, -0.1149441144738721, -5579.174724475041, 0.7366927010271174]",0.7781245999940438
2025-10-14,True,42,2529.3494771387172,2890.353142592592,41714.67901158787,545.1920135366158,42259.871025124485,True,"[-764.2228036423272, -3512.5412816637618, -1.5921726335201773, -661.4391202042625, 0.8402670530845451, -7146.575847710344, 0.7841846575046381]",0.7893344000040088
2025-10-15,True,42,2890.353142592592,2509.257133121695,41736.256313836086,1330.0545678448887,43066.310881680976,True,"[-3802.796765998148, -5894.274390223266, 0.027251049353322898, -430.34091476922856, -0.9243207819830068, -3459.4558230668367, 1.2727529644760835]",0.779075999991619
2025-10-16,True,42,2509.257133121695,1558.184130926936,42900.25559302423,4655.006757283489,47555.26235030772,True,"[-3328.1770485888605, -7080.943564723926, -0.683673078363102, -1041.7736838420183, -1.6680797907158553, -4297.3434894055645, 0.46719477191802916]",0.7431288000079803
2025-10-17,True,42,1558.184130926936,2082.6203650793677,14256.815652465584,0.0,14256.815652465584,True,"[-880.020877100926, -6100.2074452132365, 0.33652895601982324, -1103.197580696432, -0.8365768512749878, -1884.1489191787775, -1.9551841124643965]",0.6835405000019819
2025-10-18,True,42,2082.6203650793677,6573.162840079364,15481.6302173761,0.0,15481.6302173761,True,"[-5831.026308467015, -6143.122057038281, -1.6766697275620965, -1587.8086560957865, 0.5526106818714331, -8227.052776189195, -1.6467519229184802]",0.6720175999944331
2025-10-19,True,42,6573.162840079364,2495.4221685185184,43399.48998966702,704.0745244384003,44103.56451410542,True,"[-7556.237877728496, -5416.695459259282, 0.24031360601136464, -1187.338374946291, -0.5342151213439836, -6041.371628967236, -1.6876214883299039]",0.604803099995479
2025-10-20,True,42,2495.4221685185184,1697.3649287037065,45400.98801508751,2273.8595548319277,47674.84756991944,True,"[-840.7219873438187, -3619.0271446009847, -0.6579523123774196, -1227.2767754295448, -1.883695804331728, -7830.456788187926, 0.14666866866487682]",0.6289450999902328
2025-10-21,True,42,1697.3649287037065,1994.035229259259,47694.38919567895,0.0,47694.38919567895,True,"[-715.731991969437, -6170.545920876088, -0.7803356915763933, -2047.2583728153936, -0.294064690059449, -323.19597907723363, -1.691078237025027]",0.5968532999977469
2025-10-22,True,42,1994.035229259259,1656.2302287431712,47518.175483287356,3154.7205882441663,50672.89607153152,True,"[-2394.3645332363167, -1338.877464067306, -0.16109202545019086, -1178.599455328176, -1.464806480726932, -3917.975715364622, 1.1733414626794723]",0.6140584000095259
2025-10-23,True,42,1656.2302287431712,2002.461247804232,47921.84373670794,0.0,47921.84373670794,True,"[-4707.480028144363, -8043.385616710188, -1.0598514965196824, -726.5835301286806, -0.4196995483805219, -4668.651721967345, 0.04366900835555887]",0.5980831000051694
2025-10-24,True,42,2002.461247804232,1820.3146080423282,14322.803714270023,0.0,14322.803714270023,True,"[-7847.953098712312, -4534.715030274947, -0.6570199534280616, -5986.334716223952, 0.3783583976681424, -8040.739266938549, 0.40155731306317]",0.5999006999918493
2025-10-25,True,42,1820.3146080423282,7487.137504259259,16507.88461504841,0.0,16507.88461504841,True,"[-6111.120610343024, -5931.136763783687, 0.044817399893402055, -6411.276832726369, 0.6878722657791188, -7659.266105274358, 0.11053586022033857]",0.65841430000728
2025-10-26,True,42,7487.137504259259,2922.9901736955285,46414.596829898015,0.0,46414.596829898015,True,"[-3221.931567242249, -3610.581930624609, -0.5544659924677626, -461.60015766051004, -1.7709579547060863, -2699.211737530377, -1.2281067055226038]",0.565530600011698
2025-10-27,True,42,2922.9901736955285,3467.5041538095165,48272.19069005332,0.0,48272.19069005332,True,"[-4658.248067249363, -4983.086317698913, 0.4769558426343816, -707.569406574714, -0.8880219209409907, -8078.165524271176, -0.5139138872901372]",0.544998499986832
2025-10-28,True,42,3467.5041538095165,1980.9214206349213,47931.62924850081,0.0,47931.62924850081,True,"[-1989.6976567279517, -2409.455741642573, 1.6271712400025082, -1018.846257078684, -1.247293730100166, -2581.6581105256037, -1.3654176258780368]",0.501000500007649
2025-10-29,True,42,1980.9214206349213,3162.993823465606,49591.02566291744,0.0,49591.02566291744,True,"[-5122.209629450857, -6339.405275742127, -1.7823924165425278, -888.2556669163442, -0.5615879280980556, -5058.361393187898, 0.9474905971163143]",0.49047769999015145
2025-10-30,True,42,3162.993823465606,1702.3705410317468,48980.996791693935,0.0,48980.996791693935,True,"[-5199.765820029682, -1321.0030391388154, -0.6422338968604435, -870.6351678500265, -1.354395354942338, -9373.11688444741, -1.486124792425774]",0.5101594000007026
2025-10-31,True,42,1702.3705410317468,2557.0040206878307,15320.284519651876,0.0,15320.284519651876,True,"[-1400.6581398027504, -2408.1070411764636, -1.7081216584257497, -603.6907934374981, 1.3839096839743026, -4104.765902771658, 1.511976544726874]",0.5403530000039609
2025-11-01,True,42,2557.0040206878307,10275.476225873019,17133.20161747053,0.0,17133.20161747053,True,"[-2761.2829515818275, -1965.8397902652396, 0.3202628518085473, -582.8931594006356, 0.20258061181740228, -5615.139021818811, -0.8925307492052144]",0.5583200000110082
2025-11-02,True,42,10275.476225873019,1553.3347540740745,46697.19027534843,278.31520009285066,46975.505475441285,True,"[-8792.199766339461, -9000.843244144486, 0.9047639436650865, -1019.5550805163688, 0.4003036796083368, -9549.730793884764, -0.4730653755842398]",0.6156290999933844
2025-11-03,True,42,1553.3347540740745,3460.771138280423,52893.35962610043,0.0,52893.35962610043,True,"[-3172.914562875551, -2159.667098849714, 0.7586420955739999, -933.3781257151849, 1.9716823485953987, -2896.019357962664, -0.23803618229871826]",0.5665467999933753
2025-11-04,True,42,3460.771138280423,1487.8627318783028,50552.736422571914,0.0,50552.736422571914,True,"[-1849.1309626816146, -4743.889634897174, 0.7325726841530447, -786.3074828781429, -0.7632276474610373, -1157.2524896750651, 0.5540856272609833]",0.5537368000077549
2025-11-05,True,42,1487.8627318783028,2762.307224971215,53090.85599598388,17.266491991665823,53108.12248797555,True,"[-1571.0505385207202, -1820.6311416680535, -1.4351943687048565, -754.8864449179764, -0.9937341836510303, -718.6658031381352, -0.7476268614033545]",0.546166699990863
2025-11-06,True,42,2762.307224971215,1681.762491269841,51655.972622209294,5582.814570571031,57238.78719278033,True,"[-5235.929402420215, -1948.2905823886383, -0.7911886946061386, -767.5740330950923, -1.6273862579462612, -4865.410029951408, -0.3717626136624097]",0.5100252999982331
2025-11-07,True,42,1681.762491269841,1893.0740144709046,15238.24634905036,0.0,15238.24634905036,True,"[-9413.679794450269, -5507.413059833103, 0.5204294005501269, -599.6702731974857, -0.8718955651102831, -8908.36578198715, 0.793855839926608]",0.5157601999962935
2025-11-08,True,42,1893.0740144709046,10648.060412328043,18551.73081346572,0.0,18551.73081346572,True,"[-1155.188843546664, -5102.362446442156, -0.7234629949886686, -8178.521530697065, -0.20918216426969738, -7514.865936574564, -0.440741807500181]",0.517981900004088
2025-11-09,True,42,10648.060412328043,1784.7880092612713,49601.73813387765,0.0,49601.73813387765,True,"[-6164.579367766773, -3338.405184318323, -1.6411935220414509, -1092.0770476073694, -1.26190009193438, -1456.1299259432942, -1.9743950267087416]",0.5862379000027431
2025-11-10,True,42,1784.7880092612713,1606.985335423288,54796.85391955987,0.0,54796.85391955987,True,"[-8364.324671295835, -8184.00383555153, -1.9960623225645282, -694.0007095471099, -1.167539001866077, -3572.130315256772, 1.534538854843626]",0.6724911999917822
2025-11-11,True,42,1606.985335423288,1974.744227830688,54216.6155044904,0.0,54216.6155044904,True,"[-3602.6179610631166, -8466.632692917334, -0.32003003666898966, -839.1558015679511, -1.7928333074972165, -4584.245962293865, -0.009417580095328004]",0.7096587999985786
2025-11-12,True,42,1974.744227830688,1908.3964968253988,54775.73022219133,57.06534666666657,54832.795568858,True,"[-2079.328840833308, -8321.114526742407, -1.0414273856786211, -615.5784195365932, -1.2547699887124106, -4668.536164364205, -1.6661889429442707]",0.8320131999935256
2025-11-13,True,42,1908.3964968253988,2063.0161723809515,55894.59116151641,0.0,55894.59116151641,True,"[-149.630001150841, -1523.0059937985586, 0.7059411695487308, -613.8702310450306, -0.47993775399455263, -4089.710554310431, 1.138544734446401]",0.7454197999904864
2025-11-14,True,42,2063.0161723809515,2612.131384497355,15848.879019710814,0.0,15848.879019710814,True,"[-2703.046333983624, -5824.208353509515, 0.8864062612998627, -7590.056072710539, -0.4895281198567958, -7378.726347338898, -1.2344706501758569]",0.6893778999947244
2025-11-15,True,42,2612.131384497355,8338.290527513227,18014.77776968396,0.0,18014.77776968396,True,"[-1596.6722076859028, -570.8256505365445, -0.7458160331461814, -4221.1912331438825, -0.16079739659202552, -2714.5654798146134, -1.1317827478119007]",0.7042447999992874
2025-11-16,True,42,8338.290527513227,2492.976545820104,54156.960035605036,0.0,54156.960035605036,True,"[-5053.903255224124, -4516.401152274648, -1.0889254541105258, -898.163617789821, -0.9827759608327353, -2577.8320387295134, 1.6942307532993315]",0.5689152999984799
2025-11-17,True,42,2492.976545820104,2376.4488296825407,57037.564798406325,0.0,57037.564798406325,True,"[-3587.8581868723104, -4787.0564043036975, -1.7612690179619728, -883.4426537006418, 0.9551780062082851, -8819.587292192595, 0.38375333457903915]",0.5634892999951262
2025-11-18,True,42,2376.4488296825407,2770.8598359570947,57401.42486689145,0.0,57401.42486689145,True,"[-6142.145740203149, -1362.7766654673842, -1.0801403115250936, -681.9073762833536, 0.32280839059732, -1584.1985737880777, 1.0393636392971017]",0.5232061999995494
2025-11-19,True,42,2770.8598359570947,2460.3504513756634,57725.72765362855,0.0,57725.72765362855,True,"[-7916.605283710367, -7039.299257170951, 0.5755010065894925, -709.2078444321452, -1.9151640361052675, -9171.652756193876, -1.1347844684510586]",0.5013613000046462
2025-11-20,True,42,2460.3504513756634,1866.3235356084676,57236.07188805619,0.0,57236.07188805619,True,"[-4927.2298871129915, -7297.8681236775365, 1.0488344738502033, -765.0562515928484, -1.1227900108017201, -535.5548706867132, 0.38824115368614986]",0.4860874000005424
2025-11-21,True,42,1866.3235356084676,2118.1340523015883,16448.50023044966,0.0,16448.50023044966,True,"[-9456.161526066491, -9242.688317694377, -0.8547867987302966, -675.6143881943934, 1.63023770819966, -5104.659592980527, 0.5010041229629643]",0.49112849999801256
2025-11-22,True,42,2118.1340523015883,6355.3928888888895,18137.088419056345,0.0,18137.088419056345,True,"[-145.09054098590894, -1944.0445520102753, 0.1282212625509569, -483.3846362554176, -1.8257961908625928, -345.8978904869511, 0.4137774105628975]",0.4891209000052186
2025-11-23,True,42,6355.3928888888895,1967.5023187416994,56913.162124117254,0.0,56913.162124117254,True,"[-4121.761797915474, -3045.0369678373113, -0.5576454955981127, -719.392906037616, -1.0524037768102623, -8210.874934613323, 0.8480817032694561]",0.4922260000021197
2025-11-24,True,42,1967.5023187416994,1466.62359084656,58106.58155680685,0.0,58106.58155680685,True,"[-6949.146374353113, -6676.273842925105, -0.4911586378916475, -720.5561858891062, 1.8469593582586281, -4099.489256939838, 1.6989054041929914]",0.5118949000025168
2025-11-25,True,42,1466.62359084656,1818.6668178835976,58871.44363586463,0.0,58871.44363586463,True,"[-5908.491174002683, -3351.194801903964, -0.33911925577221425, -683.7412337849444, -1.9552017067944556, -5032.0684199148345, 1.1833971620512336]",0.5055602999927942
2025-11-26,True,42,1818.6668178835976,2260.8240217460307,59470.76081548263,0.0,59470.76081548263,True,"[-5581.265850780553, -2246.795315857849, 1.81363601742434, -849.4806194555284, 1.8069134856238502, -8405.34919964815, -0.9404274435930415]",0.5191885999956867
2025-11-27,True,42,2260.8240217460307,2084.25040113757,59644.78777580711,0.0,59644.78777580711,True,"[-7507.446357974735, -5009.5029463584015, 1.3242572346780142, -737.4155256740643, -0.39639497984382577, -7707.149007855086, 1.125444221310604]",0.5107147999951849
2025-11-28,True,42,2084.25040113757,1898.4293116241975,16278.17203643181,0.0,16278.17203643181,True,"[-465.13260548697525, -6148.292345955477, 0.5842451610091257, -461.517275043785, 1.8974085199881374, -2364.4560834694494, -1.2973646437535313]",0.5031006999925012
2025-11-29,True,42,1898.4293116241975,9387.90548759953,19679.833417208953,0.0,19679.833417208953,True,"[-6735.081230874684, -8502.073674789111, -0.6067052213284874, -615.0377538822287, 0.07438009053945605, -7615.009013213729, -0.03807021934787169]",0.5126469999959227
2025-11-30,True,42,9387.90548759953,3373.6727431481495,57696.858789456164,0.0,57696.858789456164,False,"[-9600.0, -9600.0, 0.0, -9600.0, 0.0, -9600.0, 0.0]",0.5021481000003405
2025-12-01,True,42,3373.6727431481495,1501.578192316256,64864.6609901735,21781.34503174005,86646.00602191355,True,"[-3332.156112169447, -463.08718043435846, 1.074590494540581, -3708.839968962936, 0.8060858659540284, -1875.7231629588948, 1.9429999150551542]",0.4913226999924518
2025-12-02,True,42,1501.578192316256,1547.8336434127004,67268.43180558314,24519.131145359534,91787.56295094267,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6786159000039333
2025-12-03,True,42,1547.8336434127004,1336.375350400561,69026.3242400428,3237.0650634778726,72263.38930352067,True,"[119.4550908119389, -601.7613349071553, -0.34865358924315526, -5940.38586888761, 0.9756081984471887, -2278.9799454436243, 0.03429604006894538]",0.6825148000061745
2025-12-04,True,42,1336.375350400561,1400.015932619045,69403.96439611728,7028.594167696539,76432.55856381383,False,"[-9600.0, -9600.0, 0.0, -9600.0, 0.0, -9600.0, 0.0]",0.7184089000074891
2025-12-05,True,42,1400.015932619045,1635.8350985714296,21877.306978714107,0.0,21877.306978714107,True,"[-6852.879369875444, -1907.5107502203834, 0.5387876153702567, -721.897753855086, -0.12763147817946807, -474.71187086237984, 0.2640131916123889]",0.5691252999968128
2025-12-06,True,42,1635.8350985714296,9709.868951746039,25474.31638539496,0.0,25474.31638539496,True,"[-5897.333329165995, -7540.588673965267, 0.3818885286028446, -2511.644725372259, 0.6491517626765844, -362.94116739451107, 1.5209508896419015]",0.6127884000015911
2025-12-07,True,42,9709.868951746039,1612.645266455028,68028.12486712004,0.0,68028.12486712004,False,"[-9600.0, -9600.0, 0.0, -9600.0, 0.0, -9600.0, 0.0]",0.5601806000049692
2025-12-08,True,42,1612.645266455028,2774.3881633333326,78420.55725903844,0.0,78420.55725903844,True,"[-5160.796957135768, -299.59451539437225, 1.1039137421010072, -9004.2801844183, -1.2591839846855324, -2428.3030170083566, 1.003237575155823]",0.6024659999966389
2025-12-09,True,42,2774.3881633333326,2019.1340129289458,77086.42432158103,0.0,77086.42432158103,True,"[-6618.69902723109, -138.32871184086918, -0.4411263949115978, -6245.139671360861, 0.4016725748047132, -8292.433412868264, -0.9018399068621183]",0.5143212999973912
2025-12-10,True,42,2019.1340129289458,1927.4049647354525,77391.58464920273,0.0,77391.58464920273,True,"[-2903.8010120790464, -135.28136053105692, -0.6468883937541401, -8727.032722413442, -1.3548825715177844, -3788.1821737670725, 1.8173699746876126]",0.5073352999897907
2025-12-11,True,42,1927.4049647354525,2064.1257859259263,76478.81183488591,0.0,76478.81183488591,True,"[12.782618491475972, -307.94945836537016, 0.1570655528831928, -1342.620606738148, -0.019036532067892242, -3964.6493747141712, -1.4570501811494765]",0.49480440000479575
2025-12-12,True,42,2064.1257859259263,4235.1982287037035,26586.545027887347,0.0,26586.545027887347,True,"[-105.83338798209887, -4595.397961422733, -0.027905783794840433, -9347.831562181686, 0.9992740610024691, -3294.4814333207473, 1.3205649126795995]",0.5346368000027724
2025-12-13,True,42,4235.1982287037035,10800.0,29156.749792397208,0.0,29156.749792397208,True,"[-62.73430082846545, -3314.378454572664, 0.552810158552103, -6746.530383967756, -1.330202838135592, -3982.9468662680365, 0.012731953908097893]",0.5270010999956867
2025-12-14,True,42,10800.0,2006.822573703706,73740.47123380187,0.0,73740.47123380187,True,"[-0.2322870669082988, -454.3002653190328, -0.08440734958917595, -2861.376258737106, 0.6688681446503919, -3399.301041402792, 1.196356473132533]",0.5529387999995379
2025-12-15,True,42,2006.822573703706,2570.7005087369685,77499.63486805298,0.0,77499.63486805298,True,"[-59.34753836148303, -151.81411679842682, -1.1084856776984047, -376.2166605724335, -0.8296396408826392, -367.3804661882812, 1.039772323680832]",0.5254401999991387
2025-12-16,True,42,2570.7005087369685,4136.777224381791,77519.78694016719,0.0,77519.78694016719,False,"[-9600.0, -9600.0, 0.0, -9600.0, 0.0, -9600.0, 0.0]",0.5263393999921391
2025-12-17,True,42,4136.777224381791,2718.55062574074,75889.50021144326,0.0,75889.50021144326,True,"[-129.5392668574973, -383.7244002566525, 0.48029140156838324, -5231.696197068133, 0.43530641969851525, -3448.341708875531, -1.1394216308475298]",0.5350758999993559
2025-12-18,True,42,2718.55062574074,1949.7979518518537,74748.21024919681,96.02602945833323,74844.23627865514,True,"[-207.96547053798554, -319.47585333821456, -1.1774984259262555, -609.6939918270458, 1.4357888775489704, -894.9866119962962, -1.4016446478017848]",0.5306615000008605
2025-12-19,True,42,1949.7979518518537,4132.530413068782,25968.141779190424,0.0,25968.141779190424,True,"[-190.310077010745, -1767.413895841725, 0.7167405566842748, -6521.274541506111, 1.8641619556647036, -5884.6949294534, 0.0643990526622571]",0.4891513000038685
2025-12-20,True,42,4132.530413068782,9356.294905608465,26832.57126403908,0.0,26832.57126403908,True,"[-70.8301774115597, -8437.423855395016, 0.687087338131128, -848.1014121197092, 0.9178241616413683, -5689.257171111198, 0.7107412152618307]",0.4915767000056803
2025-12-21,True,42,9356.294905608465,2093.539421023759,72027.1551011271,238.32465853052244,72265.47975965761,True,"[-14.371724602588287, -8172.908736880054, 0.022186981493533597, -6635.146164563819, -0.5606774529936132, -4814.136166405778, -0.22132499094658842]",0.48563139999168925
2025-12-22,True,42,2093.539421023759,1689.3525638888907,76174.61968937008,70.35267229047486,76244.97236166056,False,"[-9600.0, -9600.0, 0.0, -9600.0, 0.0, -9600.0, 0.0]",0.5778254000033485
2025-12-23,True,42,1689.3525638888907,2048.1156812962977,75425.4175543164,0.0,75425.4175543164,False,"[-9600.0, -9600.0, 0.0, -9600.0, 0.0, -9600.0, 0.0]",0.5326795000000857
2025-12-24,True,42,2048.1156812962977,1826.4172687671023,74464.98358628085,0.0,74464.98358628085,True,"[6501.85979812227, -188.76909751431333, 1.2700246697520248, -8023.118253183787, 0.8977735678962082, -1556.272041765357, 0.9038939133499722]",0.5684580999950413
2025-12-25,True,42,1826.4172687671023,1908.9891861111123,74729.50071765744,0.0,74729.50071765744,False,"[-9600.0, -9600.0, 0.0, -9600.0, 0.0, -9600.0, 0.0]",0.57374659999914
2025-12-26,True,42,1908.9891861111123,3042.7919936243397,24418.12311636589,0.0,24418.12311636589,False,"[-9600.0, -9600.0, 0.0, -9600.0, 0.0, -9600.0, 0.0]",0.5916715000057593
2025-12-27,True,42,3042.7919936243397,10800.0,26151.159121267377,0.0,26151.159121267377,True,"[-2657.090910794993, -52.306390202843644, -1.1046924284109938, -2344.380123809545, 0.11680918020358888, -698.8951112907007, 0.5542588647914117]",0.5933277000003727
2025-12-28,True,42,10800.0,2056.8638085185194,69507.06942879615,81.0179095785727,69588.08733837472,True,"[-1094.5850438306807, -103.72877984495723, 1.9620705024617844, -3918.439582401327, 0.4323824087540604, -3542.0960483906633, -0.5826137179877575]",0.5395064000040293
2025-12-29,True,42,2056.8638085185194,2640.301102962965,74120.1351356584,0.0,74120.1351356584,True,"[92.76517968984095, -178.57260851119676, -0.34475626050682306, -3090.149901766245, -0.8082343130246794, -5709.337004162015, -1.206644666179526]",0.5938970999995945
