date,slot,interval_start,load_kwh,pv_kwh,price,forecast_load_kwh,forecast_pv_kwh,planning_net_kwh,residual_count,grid_kwh,plan_charge_kwh,plan_discharge_kwh,plan_soc_kwh,reserve_kwh,soc_start_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_end_kwh,planned_cost,emergency_cost,stage,stage_error_mean_kwh,ldr_delta_kwh,ldr_lambda,calibration_used,total_cost
2025-06-12,71,2025-06-12 11:50:00,1016.9616666666667,1110.2124999999999,0.4662,902.6204761904763,1131.2196428571428,-15.072738095238378,21,818.260595238095,833.3333333333334,0.0,6300.0,5267.0317266329685,8182.62263537037,833.3333333333334,0.0,0.0,78.17809523809478,8932.62263537037,381.4730894999999,0.0,2,40.77992810846562,-967.1841396482449,-1.6131498207602357,True,381.4730894999999
2025-06-12,72,2025-06-12 12:00:00,1000.2797999999999,1090.558,0.4432,896.03035,1125.0025928571429,-12.02800238095233,21,821.305330952381,833.3333333333334,0.0,7050.0,6824.567952204237,8932.62263537037,833.3333333333334,0.0,0.0,78.25019761904775,9682.62263537037,364.00252267809526,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,364.00252267809526
2025-06-12,73,2025-06-12 12:10:00,990.6287166666666,1103.0663333333334,0.4411,903.0352142857143,1107.9755357142858,48.846450000000004,21,882.1797833333334,833.3333333333334,0.0,7800.0,7574.567952204237,9682.62263537037,833.3333333333334,0.0,0.0,161.28406666666683,10432.62263537037,389.12950242833335,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,389.12950242833335
2025-06-12,74,2025-06-12 12:20:00,981.3483333333334,1137.2250000000001,0.4551,907.7678571428571,1088.5026785714285,87.50994047619076,21,920.8432738095241,833.3333333333334,0.0,8550.0,8324.567952204236,10432.62263537037,408.19707181070044,0.0,0.0,668.5228686654905,10800.0,419.0757739107144,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,419.0757739107144
2025-06-12,75,2025-06-12 12:30:00,1003.9526999999999,1093.8670833333333,0.4463,913.3657476190476,1076.0787738095237,73.28538095238105,21,906.6187142857144,833.3333333333334,0.0,9300.0,9074.567952204236,10800.0,0.0,0.0,0.0,996.5330976190478,10800.0,404.6239321857143,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,404.6239321857143
2025-06-12,76,2025-06-12 12:40:00,1058.3380333333332,1036.13085,0.4113,926.0207666666668,1072.0799761904761,74.07327619047624,21,907.4066095238096,833.3333333333334,0.0,10050.0,9824.567952204236,10800.0,0.0,0.0,0.0,885.1994261904764,10800.0,373.2163384971429,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,373.2163384971429
2025-06-12,77,2025-06-12 12:50:00,1098.6716666666666,1007.84375,0.5682,948.1159523809523,1069.7642857142857,137.79148809523804,21,971.1248214285714,833.3333333333334,0.0,10800.0,10574.567952204236,10800.0,0.0,0.0,0.0,880.2969047619048,10800.0,551.7931235357144,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,551.7931235357144
2025-06-12,78,2025-06-12 13:00:00,1080.0218499999999,996.3860500000001,0.8279,971.5567071428574,1059.866657142857,100.97797142857189,21,100.97797142857189,0.0,0.0,10800.0,10574.567952204236,10800.0,0.0,0.0,0.0,17.3421714285721,10800.0,83.59966254571466,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,83.59966254571466
2025-06-12,79,2025-06-12 13:10:00,1103.2985999999999,1006.4197333333333,0.8636,966.2885857142857,1046.776819047619,95.74235238095275,21,95.74235238095275,0.0,0.0,10800.0,10574.567952204236,10800.0,0.0,1.1365142857138153,0.0,0.0,10798.737206349208,82.6830955161908,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,82.6830955161908
2025-06-12,80,2025-06-12 13:20:00,1145.8500000000001,997.8249999999999,0.8416,952.7940476190475,1027.6473214285716,158.1867857142854,21,158.1867857142854,0.0,0.0,10800.0,10574.567952204236,10798.737206349208,1.403104056436051,0.0,0.0,8.75868165784915,10800.0,133.1299988571426,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,133.1299988571426
2025-06-12,81,2025-06-12 13:30:00,1092.0623,922.8528166666666,0.8618,979.8100000000002,995.2866023809523,241.49055238095252,21,241.49055238095252,0.0,0.0,10800.0,10574.567952204236,10800.0,0.0,0.0,0.0,72.2810690476191,10800.0,208.11655804190488,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,208.11655804190488
2025-06-12,82,2025-06-12 13:40:00,1087.3052666666667,896.1395833333332,0.8623,988.7095666666667,967.0766166666666,272.38496904761905,21,272.38496904761905,0.0,0.0,10800.0,10574.567952204236,10800.0,0.0,0.0,0.0,81.21928571428555,10800.0,234.8775588097619,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,234.8775588097619
2025-06-12,83,2025-06-12 13:50:00,1141.4933333333333,932.375,0.9026,973.7995238095237,945.7428571428572,259.14994047619075,21,0.002647032952020795,0.0,259.1472934432387,10512.058562840846,10286.626515045082,10800.0,0.0,209.11568630038133,0.0,0.0,10567.64923744402,0.0023892119424939696,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,0.0023892119424939696
2025-06-12,84,2025-06-12 14:00:00,1119.2369833333335,933.71715,0.9754,986.5266523809524,921.0623571428571,318.42212857142863,21,0.0,0.0,318.42212857142863,10158.25619776148,9932.824149965716,10567.64923744402,0.0,185.5198333333335,0.0,0.0,10361.516089295872,0.0,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,0.0
2025-06-12,85,2025-06-12 14:10:00,1109.058,914.5635333333333,1.0002,987.671938095238,912.9886333333333,304.5216904761903,21,0.0,0.0,304.5216904761903,9819.898763899047,9594.466716103283,10361.516089295872,0.0,194.49446666666665,0.0,0.0,10145.411126332909,0.0,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,0.0
2025-06-12,86,2025-06-12 14:20:00,1150.08,873.5625,0.9978,967.5490476190477,910.5696428571429,296.21690476190474,21,0.0,0.0,296.21690476190474,9490.768869719153,9265.336821923389,10145.411126332909,0.0,276.5174999999999,0.0,0.0,9838.169459666242,0.0,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,0.0
2025-06-12,87,2025-06-12 14:30:00,1181.2592166666666,792.6498666666666,1.0271,962.0142999999999,879.8542738095239,335.23166666666634,21,0.0,0.0,335.23166666666634,9118.289240089523,8892.857192293759,9838.169459666242,0.0,388.60934999999995,0.0,0.0,9406.381292999575,0.0,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,0.0
2025-06-12,88,2025-06-12 14:40:00,1172.47895,762.1923666666667,1.0906,976.1944976190476,847.9609428571429,346.2616357142857,21,0.0,0.0,346.2616357142857,8733.554089295872,8508.122041500108,9406.381292999575,0.0,410.2865833333333,0.0,0.0,8950.507311518093,0.0,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,0.0
2025-06-12,89,2025-06-12 14:50:00,1129.6783333333333,760.09375,0.9376,993.979761904762,820.1151785714286,372.44452380952396,21,0.0,0.0,372.44452380952396,8319.726840618623,8094.2947928228605,8950.507311518093,0.0,369.5845833333333,0.0,0.0,8539.857774481055,0.0,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,0.0
2025-06-12,90,2025-06-12 15:00:00,1087.1256666666666,679.9892,0.6694,995.6657333333334,774.8467166666667,422.184030952381,21,1255.5173642857144,833.3333333333334,0.0,9069.726840618623,8844.294792822859,8539.857774481055,833.3333333333334,0.0,0.0,15.04756428571443,9289.857774481055,840.4433236528572,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,840.4433236528572
2025-06-12,91,2025-06-12 15:10:00,1081.8548166666667,632.5212,0.66,998.1735357142859,733.0381619047619,478.5619095238095,21,1311.8952428571429,833.3333333333334,0.0,9819.726840618623,9594.294792822859,9289.857774481055,833.3333333333334,0.0,0.0,29.228292857142833,10039.857774481055,865.8508602857144,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,865.8508602857144
2025-06-12,92,2025-06-12 15:20:00,1106.1433333333332,643.1999999999999,0.7217,1007.6940476190476,699.1553571428573,557.359761904762,21,1390.6930952380953,833.3333333333334,0.0,10569.726840618623,10344.294792822859,10039.857774481055,833.3333333333334,0.0,0.0,94.4164285714287,10789.857774481055,1003.6632068333334,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,1003.6632068333334
2025-06-12,93,2025-06-12 15:30:00,1118.5060166666667,625.17755,0.7308,1013.0730047619047,657.6836952380953,569.3070666666664,21,825.1661326459745,255.85906597930807,0.0,10800.0,10574.567952204236,10789.857774481055,11.269139465493936,0.0,0.0,320.5685265138138,10800.0,603.0314097376781,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,603.0314097376781
2025-06-12,94,2025-06-12 15:40:00,1123.3993833333334,604.0895666666667,0.7534,1013.9101166666667,621.9668547619048,558.2501500000001,21,558.2501500000001,0.0,0.0,10800.0,10574.567952204236,10800.0,0.0,0.0,0.0,38.94033333333334,10800.0,420.58566301,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,420.58566301
2025-06-12,95,2025-06-12 15:50:00,1146.2516666666668,594.8312500000001,0.7823,1013.1257142857145,592.575,626.3815476190473,21,626.3815476190473,0.0,0.0,10800.0,10574.567952204236,10800.0,0.0,0.0,0.0,74.96113095238059,10800.0,490.0182847023807,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,490.0182847023807
2025-06-12,96,2025-06-12 16:00:00,1193.4636666666668,576.6798333333334,0.8055,1013.0178714285714,554.8020285714285,637.9552428571427,21,637.9552428571427,0.0,0.0,10800.0,10574.567952204236,10800.0,0.0,0.0,0.0,21.171409523809302,10800.0,513.8729481214284,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,513.8729481214284
2025-06-12,97,2025-06-12 16:10:00,1166.4945333333333,547.96425,0.8271,1011.9751119047618,513.9197833333334,670.8163023809522,21,670.8163023809522,0.0,0.0,10800.0,10574.567952204236,10800.0,0.0,0.0,0.0,52.28601904761888,10800.0,554.8321636992855,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,554.8321636992855
2025-06-12,98,2025-06-12 16:20:00,1102.655,509.5625,0.8519,1012.5833333333334,478.725,743.0547619047621,21,743.0547619047621,0.0,0.0,10800.0,10574.567952204236,10800.0,0.0,0.0,0.0,149.96226190476216,10800.0,633.0083516666668,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,633.0083516666668
2025-06-12,99,2025-06-12 16:30:00,1138.3703333333333,462.51605,0.8791,1017.3205357142857,451.82122857142855,751.9303142857143,21,751.9303142857143,0.0,0.0,10800.0,10574.567952204236,10800.0,0.0,0.0,0.0,76.07603095238096,10800.0,661.0219392885714,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,661.0219392885714
2025-06-12,100,2025-06-12 16:40:00,1163.6651,418.66979999999995,0.9024,1008.8083404761904,418.67529285714284,777.1188666666668,21,777.1188666666668,0.0,0.0,10800.0,10574.567952204236,10800.0,0.0,0.0,0.0,32.12356666666676,10800.0,701.2720652800001,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,701.2720652800001
2025-06-12,101,2025-06-12 16:50:00,1139.0433333333333,381.6375,0.9163,994.0485714285714,380.1848214285714,846.7748214285715,21,846.7748214285715,0.0,0.0,10800.0,10574.567952204236,10800.0,0.0,0.0,0.0,89.36898809523825,10800.0,775.8997688750001,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,775.8997688750001
2025-06-12,102,2025-06-12 17:00:00,1138.3387500000001,344.51126666666664,0.9264,998.7533547619047,350.1396095238095,900.4427119047618,21,900.4427119047618,0.0,0.0,10800.0,10574.567952204236,10800.0,0.0,0.0,0.0,106.61522857142836,10800.0,834.1701283085714,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,834.1701283085714
2025-06-12,103,2025-06-12 17:10:00,1154.1180333333334,302.2826333333333,0.9462,1007.1486619047619,315.8552904761905,915.4869571428571,21,915.4869571428571,0.0,0.0,10800.0,10574.567952204236,10800.0,0.0,0.0,0.0,63.65155714285697,10800.0,866.2337588485715,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,866.2337588485715
2025-06-12,104,2025-06-12 17:20:00,1176.77,253.74375,0.9742,1021.8261904761904,274.7107142857143,981.1401785714286,21,981.1401785714286,0.0,0.0,10800.0,10574.567952204236,10800.0,0.0,0.0,0.0,58.11392857142857,10800.0,955.8267619642857,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,955.8267619642857
2025-06-12,105,2025-06-12 17:30:00,1186.2292166666666,204.5142,0.9862,1042.0296833333334,237.8526595238095,1045.181595238095,21,1045.181595238095,0.0,0.0,10800.0,10574.567952204236,10800.0,0.0,0.0,0.0,63.466578571428386,10800.0,1030.7580892238093,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,1030.7580892238093
2025-06-12,106,2025-06-12 17:40:00,1053.06685,173.43756666666664,0.976,946.392692857143,203.9535619047619,936.2695333333334,21,936.2695333333334,0.0,0.0,10800.0,10574.567952204236,10800.0,0.0,0.0,0.0,56.64025000000004,10800.0,913.7990645333333,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,913.7990645333333
2025-06-12,107,2025-06-12 17:50:00,868.1216666666666,153.86249999999998,1.0742,788.354761904762,169.4392857142857,723.8951190476191,21,723.8951190476191,0.0,0.0,10800.0,10574.567952204236,10800.0,0.0,0.0,0.0,9.635952380952517,10800.0,777.6081368809525,0.0,3,74.54185896164026,-342.05574832028776,1.5645397384648003,True,777.6081368809525
2025-06-12,108,2025-06-12 18:00:00,870.5084166666667,121.09543333333333,1.2313,759.5506238095238,133.01783333333336,742.5293166666665,21,742.5293166666665,0.0,0.0,10800.0,10661.594209267252,10800.0,0.0,6.883666666666841,0.0,0.0,10792.35148148148,914.2763476116666,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,914.2763476116666
2025-06-12,109,2025-06-12 18:10:00,908.1924833333334,92.30275,1.2561,786.5689023809524,98.20336666666667,820.882130952381,21,820.882130952381,0.0,0.0,10800.0,10661.594209267252,10792.35148148148,4.992397619047551,0.0,0.0,0.0,10796.844639338624,1031.1100446892858,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,1031.1100446892858
2025-06-12,110,2025-06-12 18:20:00,888.8416666666667,71.91250000000001,1.2447,802.2061904761904,67.62053571428571,858.0267857142858,21,858.0267857142858,0.0,0.0,10800.0,10661.594209267252,10796.844639338624,3.505956290417897,0.0,0.0,37.591662757201206,10800.0,1067.9859401785714,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,1067.9859401785714
2025-06-12,111,2025-06-12 18:30:00,870.5276166666666,45.5898,1.2545,811.8366833333332,41.22077857142857,874.5928023809521,21,874.5928023809521,0.0,0.0,10800.0,10661.594209267252,10800.0,0.0,0.0,0.0,49.65498571428543,10800.0,1097.1766705869043,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,1097.1766705869043
2025-06-12,112,2025-06-12 18:40:00,871.4274166666668,18.0688,1.2522,812.8086166666668,16.924742857142856,916.395830952381,21,916.395830952381,0.0,0.0,10800.0,10661.594209267252,10800.0,0.0,0.0,0.0,63.037214285714185,10800.0,1147.5108595185714,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,1147.5108595185714
2025-06-12,113,2025-06-12 18:50:00,883.0233333333334,0.09375,1.2881,812.4914285714285,0.0,935.8552380952383,21,935.8552380952383,0.0,0.0,10800.0,10661.594209267252,10800.0,0.0,0.0,0.0,52.925654761904866,10800.0,1205.4751321904764,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,1205.4751321904764
2025-06-12,114,2025-06-12 19:00:00,886.4947833333334,0.0,1.3466,822.1845976190476,0.0,945.2605476190475,21,111.92721428571417,0.0,833.3333333333334,9874.074074074075,9735.668283341327,10800.0,0.0,774.5675690476193,0.0,0.0,9939.369367724867,150.7211867571427,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,150.7211867571427
2025-06-12,115,2025-06-12 19:10:00,881.4594000000001,0.6150333333333333,1.3523,818.9111333333333,0.6010333333333333,936.0009619047619,21,102.66762857142851,0.0,833.3333333333334,8948.14814814815,8809.742357415402,9939.369367724867,0.0,778.1767380952382,0.0,0.0,9074.728547619046,138.83743411714278,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,138.83743411714278
2025-06-12,116,2025-06-12 19:20:00,867.9133333333333,0.0,1.3445,802.8119047619048,0.0,907.4980952380951,21,74.16476190476169,0.0,833.3333333333334,8022.2222222222235,7883.816431489477,9074.728547619046,0.0,793.7485714285716,0.0,0.0,8192.785690476188,99.71452238095209,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,99.71452238095209
2025-06-12,117,2025-06-12 19:30:00,849.1313333333333,0.0,1.3483,797.8393428571427,0.0,906.374857142857,21,73.0415238095236,0.0,833.3333333333334,7096.296296296297,6957.8905055635505,8192.785690476188,0.0,776.0898095238097,0.0,0.0,7330.463679894177,98.48188655238067,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,98.48188655238067
2025-06-12,118,2025-06-12 19:40:00,857.0593833333334,0.04415,1.349,796.6233476190476,0.04315238095238095,901.5553428571429,21,68.22200952380956,0.0,833.3333333333334,6170.370370370371,6031.964579637624,7330.463679894177,0.0,788.7932238095239,0.0,0.0,6454.026764550262,92.0314908476191,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,92.0314908476191
2025-06-12,119,2025-06-12 19:50:00,884.8016666666667,0.0,1.3473,800.5354761904763,0.0,900.6438095238096,21,67.31047619047627,0.0,833.3333333333334,5244.444444444445,5106.038653711698,6454.026764550262,0.0,817.4911904761905,0.0,0.0,5545.703219576717,90.68740457142867,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,90.68740457142867
2025-06-12,120,2025-06-12 20:00:00,889.7312333333333,0.0,1.3482,819.1390547619048,0.0,937.5860571428572,21,104.25272380952379,0.0,833.3333333333334,4318.518518518519,4180.112727785772,5545.703219576717,0.0,785.4785095238095,0.0,0.0,4672.949320105818,140.55352223999998,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,140.55352223999998
2025-06-12,121,2025-06-12 20:10:00,871.18115,0.0031666666666666666,1.3513,828.142888095238,0.0030952380952380953,949.5696166666665,21,116.23628333333318,0.0,833.3333333333334,3392.592592592593,3254.1868018598457,4672.949320105818,0.0,754.9417000000002,0.0,0.0,3834.1252089947066,157.0700896683331,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,157.0700896683331
2025-06-12,122,2025-06-12 20:20:00,854.34,0.0,1.34,818.8709523809523,0.0,949.4811904761904,21,642.8145238095236,0.0,306.6666666666668,3051.851851851852,2913.446061119105,3834.1252089947066,0.0,211.5254761904764,0.0,0.0,3599.0969021163996,861.3714619047618,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,861.3714619047618
2025-06-12,123,2025-06-12 20:30:00,867.6367333333333,0.0,1.3489,806.4134380952381,0.0,931.109942857143,21,97.77660952380961,0.0,833.3333333333334,2125.925925925926,1987.5201351931787,3599.0969021163996,0.0,769.8601238095237,0.0,0.0,2743.6967645502623,131.89086858666678,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,131.89086858666678
2025-06-12,124,2025-06-12 20:40:00,893.06315,0.00023333333333333333,1.3952,803.2625714285714,0.0002214285714285714,918.9934761904764,21,85.660142857143,0.0,833.3333333333334,1200.0,1200.0,2743.6967645502623,0.0,807.4027738095236,0.0,0.0,1846.5825714285693,119.51303131428591,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,119.51303131428591
2025-06-12,125,2025-06-12 20:50:00,901.735,0.0,1.2226,807.2538095238097,0.0,933.0319047619053,21,933.0319047619053,0.0,0.0,1200.0,1200.0,1846.5825714285693,31.29690476190524,0.0,0.0,0.0,1874.749785714284,1140.7248067619053,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,1140.7248067619053
2025-06-12,126,2025-06-12 21:00:00,881.05255,0.0,0.9332,805.3157190476189,0.0,922.6926190476189,21,922.6926190476189,0.0,0.0,1200.0,1200.0,1874.749785714284,41.64006904761891,0.0,0.0,0.0,1912.225847857141,861.056752095238,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,861.056752095238
2025-06-12,127,2025-06-12 21:10:00,877.5459500000001,0.0,0.9068,796.3711047619048,0.0,898.292316666667,21,898.292316666667,0.0,0.0,1200.0,1200.0,1912.225847857141,20.746366666666972,0.0,0.0,0.0,1930.8975778571412,814.5714727533338,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,814.5714727533338
2025-06-12,128,2025-06-12 21:20:00,897.4083333333333,0.0,0.9371,797.4859523809524,0.0,902.0526190476189,21,902.0526190476189,0.0,0.0,1200.0,1200.0,1930.8975778571412,4.6442857142856155,0.0,0.0,0.0,1935.0774349999983,845.3135093095237,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,845.3135093095237
2025-06-12,129,2025-06-12 21:30:00,890.3811833333333,0.0,0.9371,814.6840571428571,0.0,927.6763119047616,21,927.6763119047616,0.0,0.0,1200.0,1200.0,1935.0774349999983,37.295128571428336,0.0,0.0,0.0,1968.6430507142838,869.3254718859522,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,869.3254718859522
2025-06-12,130,2025-06-12 21:40:00,804.7929666666668,0.0,0.9871,756.3334880952381,0.0,861.9475380952381,21,861.9475380952381,0.0,0.0,1200.0,1200.0,1968.6430507142838,57.15457142857133,0.0,0.0,0.0,2020.082164999998,850.8284148538095,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,850.8284148538095
2025-06-12,131,2025-06-12 21:50:00,679.2083333333334,0.0,0.7764,653.8157142857143,0.0,748.219285714286,21,748.219285714286,0.0,0.0,1200.0,1200.0,2020.082164999998,69.01095238095263,0.0,0.0,0.0,2082.1920221428554,580.9174534285717,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,580.9174534285717
2025-06-12,132,2025-06-12 22:00:00,623.9551333333333,0.0,0.4209,637.507569047619,0.0,701.51535,21,701.51535,0.0,0.0,1200.0,1200.0,2082.1920221428554,77.56021666666675,0.0,0.0,0.0,2151.9962171428556,295.267810815,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,295.267810815
2025-06-12,133,2025-06-12 22:10:00,672.0154,0.0,0.3859,646.4611309523809,0.0,714.3234309523808,21,714.3234309523808,0.0,0.0,1200.0,1200.0,2151.9962171428556,42.30803095238082,0.0,0.0,0.0,2190.073444999998,275.6574120045238,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,275.6574120045238
2025-06-12,134,2025-06-12 22:20:00,734.5116666666667,0.0,0.4368,639.9397619047619,0.0,733.3014285714286,21,733.3014285714286,0.0,0.0,1200.0,1200.0,2190.073444999998,0.0,1.2102380952380827,0.0,0.0,2188.728736005289,320.306064,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,320.306064
2025-06-12,135,2025-06-12 22:30:00,685.5651166666667,0.0,0.4198,640.0827047619048,0.0,735.1978261904761,21,735.1978261904761,0.0,0.0,1200.0,1200.0,2188.728736005289,49.63270952380947,0.0,0.0,0.0,2233.398174576718,308.6360474347619,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,308.6360474347619
2025-06-12,136,2025-06-12 22:40:00,650.7927833333333,0.0,0.4186,642.2145023809524,0.0,724.2342023809523,21,724.2342023809523,0.0,0.0,1200.0,1200.0,2233.398174576718,73.44141904761898,0.0,0.0,0.0,2299.4954517195747,303.16443711666665,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,303.16443711666665
2025-06-12,137,2025-06-12 22:50:00,668.8433333333334,0.0,0.4241,641.907619047619,0.0,718.0257142857143,21,718.0257142857143,0.0,0.0,1200.0,1200.0,2299.4954517195747,49.18238095238098,0.0,0.0,0.0,2343.7595945767175,304.51470542857146,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,304.51470542857146
2025-06-12,138,2025-06-12 23:00:00,658.0700833333334,0.0,0.4237,642.4972023809524,0.0,699.6953095238096,21,699.6953095238096,0.0,0.0,1200.0,1200.0,2343.7595945767175,41.625226190476155,0.0,0.0,0.0,2381.222298148146,296.46090264523815,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,296.46090264523815
2025-06-12,139,2025-06-12 23:10:00,657.7616666666667,0.0,0.4248,647.2598761904762,0.0,730.8690833333334,21,730.8690833333334,0.0,0.0,1200.0,1200.0,2381.222298148146,73.10741666666672,0.0,0.0,0.0,2447.018973148146,310.4731866,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,310.4731866
2025-06-12,140,2025-06-12 23:20:00,700.0633333333334,0.0,0.424,653.8985714285715,0.0,756.2185714285715,21,756.2185714285715,0.0,0.0,1200.0,1200.0,2447.018973148146,56.15523809523813,0.0,0.0,0.0,2497.55868743386,320.6366742857143,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,320.6366742857143
2025-06-12,141,2025-06-12 23:30:00,747.8468833333333,0.0,0.422,655.9706714285713,0.0,752.5039595238096,21,752.5039595238096,0.0,0.0,1200.0,1200.0,2497.55868743386,4.657076190476346,0.0,0.0,0.0,2501.7500560052886,317.55667091904763,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,317.55667091904763
2025-06-12,142,2025-06-12 23:40:00,653.7780666666666,0.0,0.424,652.3910595238095,0.0,739.7092785714284,21,739.7092785714284,0.0,0.0,1200.0,1200.0,2501.7500560052886,85.93121190476177,0.0,0.0,0.0,2579.088146719574,313.6367341142856,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,313.6367341142856
2025-06-12,143,2025-06-12 23:50:00,487.7966666666667,0.0,0.4271,644.4459523809525,0.0,743.8697619047621,21,743.8697619047621,0.0,0.0,1200.0,1200.0,2579.088146719574,256.0730952380954,0.0,0.0,0.0,2809.5539324338597,317.7067753095239,0.0,4,101.73684574514998,-31.91902894773868,-1.0466882573866823,True,317.7067753095239
2025-06-13,0,2025-06-13 00:00:00,477.88241666666664,0.0,0.4276,636.1675690476192,0.0,727.3682571428571,21,1560.7015904761906,833.3333333333334,0.0,3559.5539324338597,3611.310677981438,2809.5539324338597,833.3333333333334,0.0,0.0,249.48584047619067,3559.5539324338597,667.3560000876191,0.0,1,0.0,51.756745547578475,0.0,True,667.3560000876191
2025-06-13,1,2025-06-13 00:10:00,511.63705,0.0,0.4248,637.9880738095238,0.0,722.7747499999998,21,1556.108083333333,833.3333333333334,0.0,4309.55393243386,4361.310677981438,3559.5539324338597,833.3333333333334,0.0,0.0,211.13769999999965,4309.55393243386,661.0347137999998,0.0,1,0.0,51.756745547578475,0.0,True,661.0347137999998
2025-06-13,2,2025-06-13 00:20:00,503.7483333333333,0.0,0.4245,646.0790476190476,0.0,738.6907142857143,21,1572.0240476190477,833.3333333333334,0.0,5059.55393243386,5111.310677981438,4309.55393243386,833.3333333333334,0.0,0.0,234.9423809523811,5059.55393243386,667.3242082142857,0.0,1,0.0,51.756745547578475,0.0,True,667.3242082142857
