date,slot,interval_start,load_kwh,pv_kwh,price,price_forecast,forecast_load_kwh,forecast_pv_kwh,planning_net_kwh,residual_count,grid_kwh,plan_charge_kwh,plan_discharge_kwh,plan_soc_kwh,reserve_kwh,soc_start_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_end_kwh,planned_cost,emergency_cost,stage,stage_error_mean_kwh,ldr_delta_kwh,ldr_lambda,calibration_used,total_cost
2025-09-05,130,2025-09-05 21:40:00,516.9678166666666,0.0,0.9871,0.9871,635.51015,0.0,665.6855833333333,21,665.6855833333333,0.0,0.0,1200.0,1200.0,3929.0826387037023,148.71776666666665,0.0,0.0,0.0,4062.928628703702,657.0982393083333,0.0,4,-91.29919190917107,-9422.315885908347,1.162427595336076,True,657.0982393083333
2025-09-05,131,2025-09-05 21:50:00,474.50500000000005,0.0,0.7764,0.7764,603.4383333333334,0.0,623.4266666666668,21,623.4266666666668,0.0,0.0,1200.0,1200.0,4062.928628703702,148.9216666666668,0.0,0.0,0.0,4196.958128703703,484.0284640000001,0.0,4,-91.29919190917107,-9422.315885908347,1.162427595336076,True,484.0284640000001
2025-09-05,132,2025-09-05 22:00:00,469.19741666666664,0.0,0.4209,0.4209,616.8021833333333,0.0,627.9884000000001,21,627.9884000000001,0.0,0.0,1200.0,1200.0,4196.958128703703,158.79098333333343,0.0,0.0,0.0,4339.870013703703,264.32031756000003,0.0,4,-91.29919190917107,-9422.315885908347,1.162427595336076,True,264.32031756000003
2025-09-05,133,2025-09-05 22:10:00,490.61443333333335,0.0,0.3859,0.3859,608.8961666666667,0.0,622.5580166666666,21,622.5580166666666,0.0,0.0,1200.0,1200.0,4339.870013703703,131.94358333333327,0.0,0.0,0.0,4458.619238703703,240.24513863166666,0.0,4,-91.29919190917107,-9422.315885908347,1.162427595336076,True,240.24513863166666
2025-09-05,134,2025-09-05 22:20:00,496.74,0.0,0.4368,0.4368,579.4783333333334,0.0,579.4783333333334,21,579.4783333333334,0.0,0.0,1200.0,1200.0,4458.619238703703,82.73833333333334,0.0,0.0,0.0,4533.083738703703,253.116136,0.0,4,-91.29919190917107,-9422.315885908347,1.162427595336076,True,253.116136
2025-09-05,135,2025-09-05 22:30:00,453.7785666666667,0.0,0.4198,0.4198,594.3707666666667,0.0,609.7855833333334,21,609.7855833333334,0.0,0.0,1200.0,1200.0,4533.083738703703,156.00701666666674,0.0,0.0,0.0,4673.490053703703,255.98798788333337,0.0,4,-91.29919190917107,-9422.315885908347,1.162427595336076,True,255.98798788333337
2025-09-05,136,2025-09-05 22:40:00,422.3939666666667,0.0,0.4186,0.4186,602.8809333333334,0.0,618.1925999999999,21,618.1925999999999,0.0,0.0,1200.0,1200.0,4673.490053703703,195.79863333333316,0.0,0.0,0.0,4849.708823703702,258.77542235999994,0.0,4,-91.29919190917107,-9422.315885908347,1.162427595336076,True,258.77542235999994
2025-09-05,137,2025-09-05 22:50:00,437.8016666666667,0.0,0.4241,0.4241,587.865,0.0,602.9066666666668,21,602.9066666666668,0.0,0.0,1200.0,1200.0,4849.708823703702,165.10500000000008,0.0,0.0,0.0,4998.3033237037025,255.69271733333335,0.0,4,-91.29919190917107,-9422.315885908347,1.162427595336076,True,255.69271733333335
2025-09-05,138,2025-09-05 23:00:00,476.2069833333333,0.0,0.4237,0.4237,584.0506166666667,0.0,609.0941166666668,21,609.0941166666668,0.0,0.0,1200.0,1200.0,4998.3033237037025,132.88713333333345,0.0,0.0,0.0,5117.901743703703,258.0731772316667,0.0,4,-91.29919190917107,-9422.315885908347,1.162427595336076,True,258.0731772316667
2025-09-05,139,2025-09-05 23:10:00,478.05206666666663,0.0,0.4248,0.4248,579.8461333333333,0.0,613.4988833333333,21,613.4988833333333,0.0,0.0,1200.0,1200.0,5117.901743703703,135.44681666666668,0.0,0.0,0.0,5239.803878703703,260.61432564,0.0,4,-91.29919190917107,-9422.315885908347,1.162427595336076,True,260.61432564
2025-09-05,140,2025-09-05 23:20:00,451.00666666666666,0.0,0.424,0.424,576.8566666666667,0.0,608.0200000000001,21,608.0200000000001,0.0,0.0,1200.0,1200.0,5239.803878703703,157.01333333333343,0.0,0.0,0.0,5381.115878703703,257.80048000000005,0.0,4,-91.29919190917107,-9422.315885908347,1.162427595336076,True,257.80048000000005
2025-09-05,141,2025-09-05 23:30:00,457.67456666666664,0.0,0.422,0.422,587.5558,0.0,595.9081166666667,21,595.9081166666667,0.0,0.0,1200.0,1200.0,5381.115878703703,138.2335500000001,0.0,0.0,0.0,5505.526073703703,251.47322523333335,0.0,4,-91.29919190917107,-9422.315885908347,1.162427595336076,True,251.47322523333335
2025-09-05,142,2025-09-05 23:40:00,477.8169666666667,0.0,0.424,0.424,569.7518833333334,0.0,580.0846000000001,21,580.0846000000001,0.0,0.0,1200.0,1200.0,5505.526073703703,102.26763333333344,0.0,0.0,0.0,5597.566943703703,245.95587040000004,0.0,4,-91.29919190917107,-9422.315885908347,1.162427595336076,True,245.95587040000004
2025-09-05,143,2025-09-05 23:50:00,468.075,0.0,0.4271,0.4271,553.0333333333333,0.0,559.6216666666669,21,559.6216666666669,0.0,0.0,1200.0,1200.0,5597.566943703703,91.54666666666691,0.0,0.0,0.0,5679.958943703703,239.0144138333334,0.0,4,-91.29919190917107,-9422.315885908347,1.162427595336076,True,239.0144138333334
2025-09-06,0,2025-09-06 00:00:00,412.3354,0.0,0.4276,0.4276,604.9454166666667,0.0,625.8374499999999,21,625.8374499999999,0.0,0.0,5679.958943703703,2557.3405136964666,5679.958943703703,213.50204999999988,0.0,0.0,0.0,5872.110788703703,267.6080936199999,0.0,1,0.0,-3122.6184300072364,0.0,True,267.6080936199999
2025-09-06,1,2025-09-06 00:10:00,404.36175000000003,0.0,0.4248,0.4248,608.9801,0.0,613.1549,21,613.1549,0.0,0.0,5679.958943703703,2557.3405136964666,5872.110788703703,208.79314999999997,0.0,0.0,0.0,6060.024623703704,260.46820152,0.0,1,0.0,-3122.6184300072364,0.0,True,260.46820152
2025-09-06,2,2025-09-06 00:20:00,442.13166666666666,0.0,0.4245,0.4245,561.4933333333333,0.0,569.0000000000001,21,569.0000000000001,0.0,0.0,5679.958943703703,2557.3405136964666,6060.024623703704,126.86833333333345,0.0,0.0,0.0,6174.206123703703,241.54050000000004,0.0,1,0.0,-3122.6184300072364,0.0,True,241.54050000000004
2025-09-06,3,2025-09-06 00:30:00,437.7605833333334,0.0,0.4269,0.4269,576.3249999999999,0.0,583.5586166666665,21,583.5586166666665,0.0,0.0,5679.958943703703,2557.3405136964666,6174.206123703703,145.79803333333308,0.0,0.0,0.0,6305.424353703703,249.1211734549999,0.0,1,0.0,-3122.6184300072364,0.0,True,249.1211734549999
2025-09-06,4,2025-09-06 00:40:00,448.49724999999995,0.0,0.4272,0.4272,600.331,0.0,613.4200500000001,21,613.4200500000001,0.0,0.0,5679.958943703703,2557.3405136964666,6305.424353703703,164.9228000000001,0.0,0.0,0.0,6453.854873703703,262.05304536000006,0.0,1,0.0,-3122.6184300072364,0.0,True,262.05304536000006
2025-09-06,5,2025-09-06 00:50:00,466.6716666666667,0.0,0.4271,0.4271,590.5016666666667,0.0,599.3716666666666,21,599.3716666666666,0.0,0.0,5679.958943703703,2557.3405136964666,6453.854873703703,132.69999999999987,0.0,0.0,0.0,6573.284873703703,255.99163883333327,0.0,1,0.0,-3122.6184300072364,0.0,True,255.99163883333327
2025-09-06,6,2025-09-06 01:00:00,423.79455,0.0,0.4285,0.4285,562.3346833333334,0.0,589.6710833333333,21,589.6710833333333,0.0,0.0,5679.958943703703,2557.3405136964666,6573.284873703703,165.87653333333327,0.0,0.0,0.0,6722.573753703703,252.67405920833332,0.0,1,0.0,-3122.6184300072364,0.0,True,252.67405920833332
2025-09-06,7,2025-09-06 01:10:00,412.76801666666665,0.0,0.4311,0.4311,549.408,0.0,571.9354000000001,21,571.9354000000001,0.0,0.0,5679.958943703703,2557.3405136964666,6722.573753703703,159.16738333333342,0.0,0.0,0.0,6865.824398703703,246.56135094,0.0,1,0.0,-3122.6184300072364,0.0,True,246.56135094
2025-09-06,8,2025-09-06 01:20:00,441.50666666666666,0.0,0.4302,0.4302,557.3266666666667,0.0,564.1366666666669,21,564.1366666666669,0.0,0.0,5679.958943703703,2557.3405136964666,6865.824398703703,122.63000000000022,0.0,0.0,0.0,6976.191398703703,242.6915940000001,0.0,1,0.0,-3122.6184300072364,0.0,True,242.6915940000001
2025-09-06,9,2025-09-06 01:30:00,425.55581666666666,0.0,0.4279,0.4279,564.8139666666667,0.0,578.47645,21,578.47645,0.0,0.0,5679.958943703703,2557.3405136964666,6976.191398703703,152.92063333333334,0.0,0.0,0.0,7113.819968703703,247.530072955,0.0,1,0.0,-3122.6184300072364,0.0,True,247.530072955
2025-09-06,10,2025-09-06 01:40:00,413.64465,0.0,0.4312,0.4312,570.4840666666666,0.0,581.9400999999999,21,581.9400999999999,0.0,0.0,5679.958943703703,2557.3405136964666,7113.819968703703,168.2954499999999,0.0,0.0,0.0,7265.285873703703,250.93257111999998,0.0,1,0.0,-3122.6184300072364,0.0,True,250.93257111999998
2025-09-06,11,2025-09-06 01:50:00,416.6566666666667,0.0,0.4333,0.4333,573.8100000000001,0.0,586.4649999999999,21,586.4649999999999,0.0,0.0,5679.958943703703,2557.3405136964666,7265.285873703703,169.80833333333322,0.0,0.0,0.0,7418.1133737037035,254.11528449999997,0.0,1,0.0,-3122.6184300072364,0.0,True,254.11528449999997
2025-09-06,12,2025-09-06 02:00:00,399.22268333333335,0.0,0.4311,0.4311,572.3459833333333,0.0,596.6339666666667,21,596.6339666666667,0.0,0.0,5679.958943703703,2557.3405136964666,7418.1133737037035,197.4112833333333,0.0,0.0,0.0,7595.783528703703,257.20890303,0.0,1,0.0,-3122.6184300072364,0.0,True,257.20890303
2025-09-06,13,2025-09-06 02:10:00,426.09165,0.0,0.4293,0.4293,573.0622166666667,0.0,598.6030666666666,21,598.6030666666666,0.0,0.0,5679.958943703703,2557.3405136964666,7595.783528703703,172.51141666666655,0.0,0.0,0.0,7751.043803703703,256.98029651999997,0.0,1,0.0,-3122.6184300072364,0.0,True,256.98029651999997
2025-09-06,14,2025-09-06 02:20:00,474.16833333333335,0.0,0.4324,0.4324,567.8916666666667,0.0,569.7066666666666,21,569.7066666666666,0.0,0.0,5679.958943703703,2557.3405136964666,7751.043803703703,95.53833333333324,0.0,0.0,0.0,7837.0283037037025,246.34116266666663,0.0,1,0.0,-3122.6184300072364,0.0,True,246.34116266666663
2025-09-06,15,2025-09-06 02:30:00,449.76545000000004,0.0,0.4367,0.4367,541.7643833333333,0.0,550.0486833333332,21,550.0486833333332,0.0,0.0,5679.958943703703,2557.3405136964666,7837.0283037037025,100.28323333333316,0.0,0.0,0.0,7927.283213703702,240.2062600116666,0.0,1,0.0,-3122.6184300072364,0.0,True,240.2062600116666
2025-09-06,16,2025-09-06 02:40:00,427.70073333333335,0.0,0.4348,0.4348,520.1931000000001,0.0,541.1780166666666,21,541.1780166666666,0.0,0.0,5679.958943703703,2557.3405136964666,7927.283213703702,113.47728333333328,0.0,0.0,0.0,8029.412768703702,235.30420164666666,0.0,1,0.0,-3122.6184300072364,0.0,True,235.30420164666666
2025-09-06,17,2025-09-06 02:50:00,439.4783333333333,0.0,0.4335,0.4335,512.4833333333333,0.0,513.7599999999999,21,513.7599999999999,0.0,0.0,5679.958943703703,2557.3405136964666,8029.412768703702,74.28166666666658,0.0,0.0,0.0,8096.266268703702,222.71495999999993,0.0,1,0.0,-3122.6184300072364,0.0,True,222.71495999999993
2025-09-06,18,2025-09-06 03:00:00,440.6761166666667,0.0,0.4357,0.4357,504.65766666666667,0.0,539.3296333333333,21,539.3296333333333,0.0,0.0,5679.958943703703,2557.3405136964666,8096.266268703702,98.65351666666658,0.0,0.0,0.0,8185.054433703702,234.9859212433333,0.0,1,0.0,-3122.6184300072364,0.0,True,234.9859212433333
2025-09-06,19,2025-09-06 03:10:00,430.3636333333333,0.0,0.4374,0.4374,495.3421,0.0,516.7201666666667,21,516.7201666666667,0.0,0.0,5679.958943703703,2557.3405136964666,8185.054433703702,86.3565333333334,0.0,0.0,0.0,8262.775313703702,226.01340090000002,0.0,1,0.0,-3122.6184300072364,0.0,True,226.01340090000002
2025-09-06,20,2025-09-06 03:20:00,429.4783333333333,0.0,0.4371,0.4371,476.52833333333336,0.0,479.83333333333337,21,479.83333333333337,0.0,0.0,5679.958943703703,2557.3405136964666,8262.775313703702,50.355000000000075,0.0,0.0,0.0,8308.094813703701,209.73515,0.0,1,0.0,-3122.6184300072364,0.0,True,209.73515
2025-09-06,21,2025-09-06 03:30:00,454.79908333333333,0.0,0.4356,0.4356,446.7187833333333,0.0,453.5405833333334,21,453.5405833333334,0.0,0.0,5679.958943703703,2557.3405136964666,8308.094813703701,0.0,1.2584999999999127,0.0,0.0,8306.696480370369,197.56227810000004,0.0,1,0.0,-3122.6184300072364,0.0,True,197.56227810000004
2025-09-06,22,2025-09-06 03:40:00,467.76351666666665,0.00025,0.4353,0.4353,466.68771666666663,0.0001,472.8239000000001,21,472.8239000000001,0.0,0.0,5679.958943703703,2557.3405136964666,8306.696480370369,5.060633333333442,0.0,0.0,0.0,8311.251050370369,205.82024367000005,0.0,1,0.0,-3122.6184300072364,0.0,True,205.82024367000005
2025-09-06,23,2025-09-06 03:50:00,449.14166666666665,0.0,0.436,0.436,520.11,0.0,539.8950000000001,21,539.8950000000001,0.0,0.0,5679.958943703703,2557.3405136964666,8311.251050370369,90.75333333333344,0.0,0.0,0.0,8392.929050370369,235.39422000000005,0.0,1,0.0,-3122.6184300072364,0.0,True,235.39422000000005
2025-09-06,24,2025-09-06 04:00:00,419.77096666666665,0.0,0.4378,0.4378,527.7718333333333,0.0001261904761904762,547.1539333333334,21,547.1539333333334,0.0,0.0,5679.958943703703,2557.3405136964666,8392.929050370369,127.38296666666673,0.0,0.0,0.0,8507.573720370368,239.54399201333337,0.0,1,0.0,-3122.6184300072364,0.0,True,239.54399201333337
2025-09-06,25,2025-09-06 04:10:00,424.6977166666666,0.0034666666666666665,0.4401,0.4401,527.7965833333334,0.0016238095238095237,559.109842857143,21,0.0,0.0,559.109842857143,5058.725784973544,1936.1073549663079,8507.573720370368,0.0,424.69424999999995,0.0,0.0,8035.691220370369,0.0,0.0,1,0.0,-3122.6184300072364,0.0,True,0.0
2025-09-06,26,2025-09-06 04:20:00,447.5783333333333,0.0,0.4389,0.4389,538.1366666666667,0.0,558.1549999999999,21,558.1549999999999,0.0,0.0,5058.725784973544,1936.1073549663079,8035.691220370369,110.57666666666654,0.0,0.0,0.0,8135.210220370369,244.97422949999995,0.0,1,0.0,-3122.6184300072364,0.0,True,244.97422949999995
2025-09-06,27,2025-09-06 04:30:00,432.9270166666667,0.0,0.4364,0.4364,532.3496666666666,0.0017595238095238096,553.8806785714285,21,553.8806785714285,0.0,0.0,5058.725784973544,1936.1073549663079,8135.210220370369,120.95366190476176,0.0,0.0,0.0,8244.068516084655,241.7135281285714,0.0,1,0.0,-3122.6184300072364,0.0,True,241.7135281285714
2025-09-06,28,2025-09-06 04:40:00,433.89418333333333,0.0483,0.4393,0.4393,508.99798333333337,0.022614285714285715,511.61420238095246,21,511.61420238095246,0.0,0.0,5058.725784973544,1936.1073549663079,8244.068516084655,77.76831904761912,0.0,0.0,0.0,8314.060003227512,224.75211910595243,0.0,1,0.0,-3122.6184300072364,0.0,True,224.75211910595243
2025-09-06,29,2025-09-06 04:50:00,460.99,0.0,0.4422,0.4422,484.47499999999997,0.0,496.5433333333333,21,0.0,0.0,496.5433333333333,4507.01097015873,1384.3925401514934,8314.060003227512,0.0,460.99,0.0,0.0,7801.848892116402,0.0,0.0,1,0.0,-3122.6184300072364,0.0,True,0.0
2025-09-06,30,2025-09-06 05:00:00,467.5845166666666,0.0,0.4395,0.4395,482.8386,0.024528571428571427,502.66961666666657,21,380.6844505610367,0.0,121.98516610562984,4371.47189670803,1248.8534667007934,7801.848892116402,0.0,86.90006610562989,0.0,0.0,7705.293263110147,167.31081602157565,0.0,1,0.0,-3122.6184300072364,0.0,True,167.31081602157565
2025-09-06,31,2025-09-06 05:10:00,460.51576666666665,0.6728333333333333,0.4333,0.4333,512.92675,0.31499523809523805,524.6273714285713,21,524.6273714285713,0.0,0.0,4371.47189670803,1248.8534667007934,7705.293263110147,64.78443809523804,0.0,0.0,0.0,7763.599257395861,227.32104003999996,0.0,1,0.0,-3122.6184300072364,0.0,True,227.32104003999996
2025-09-06,32,2025-09-06 05:20:00,458.0916666666667,0.0,0.4439,0.4439,539.1733333333333,0.0,554.4783333333334,21,0.0,0.0,554.4783333333334,3755.3848596709927,1200.0,7763.599257395861,0.0,458.0916666666667,0.0,0.0,7254.60851665512,0.0,0.0,1,0.0,-3122.6184300072364,0.0,True,0.0
2025-09-06,33,2025-09-06 05:30:00,468.18828333333335,0.0,0.4301,0.4301,508.94035,2.3384357142857146,518.7168999999999,21,518.7168999999999,0.0,0.0,3755.3848596709927,1200.0,7254.60851665512,50.52861666666655,0.0,0.0,0.0,7300.08427165512,223.10013868999994,0.0,1,0.0,-3122.6184300072364,0.0,True,223.10013868999994
2025-09-06,34,2025-09-06 05:40:00,468.6458333333333,11.195933333333334,0.3713,0.3713,462.5271666666667,23.984709523809528,471.13113809523816,21,471.13113809523816,0.0,0.0,3755.3848596709927,1200.0,7300.08427165512,13.6812380952382,0.0,0.0,0.0,7312.397385940834,174.93099157476195,0.0,1,0.0,-3122.6184300072364,0.0,True,174.93099157476195
2025-09-06,35,2025-09-06 05:50:00,452.64166666666665,49.262499999999996,0.5708,0.5708,448.27666666666664,68.49375,417.118392857143,21,0.0,0.0,417.118392857143,3291.9199787186117,1200.0,7312.397385940834,0.0,403.37916666666666,0.0,0.0,6864.19831186676,0.0,0.0,1,0.0,-3122.6184300072364,0.0,True,0.0
2025-09-06,36,2025-09-06 06:00:00,437.3266833333333,95.02646666666668,0.9099,0.9099,474.68653333333333,114.86446190476191,402.2963285714286,21,0.0,0.0,402.2963285714286,2844.924058083691,1200.0,6864.19831186676,0.0,342.3002166666666,0.0,0.0,6483.864737792686,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,37,2025-09-06 06:10:00,443.03773333333334,144.63861666666665,0.9368,0.9368,458.3809833333333,162.7726166666667,340.29542142857156,21,0.0,0.0,340.29542142857156,2466.818034274167,1200.0,6483.864737792686,0.0,298.3991166666667,0.0,0.0,6152.310163718612,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,38,2025-09-06 06:20:00,457.86833333333334,197.96875,0.8758,0.8758,406.14000000000004,215.11517857142854,222.5579166666668,21,0.0,0.0,222.5579166666668,2219.5314602000926,1200.0,6152.310163718612,0.0,259.89958333333334,0.0,0.0,5863.5328489037975,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,39,2025-09-06 06:30:00,455.47665,254.32719999999998,0.8759,0.8759,412.3759166666667,271.8758880952381,170.60250000000013,21,0.0,0.0,170.60250000000013,2029.9731268667592,1200.0,5863.5328489037975,0.0,201.14945000000003,0.0,0.0,5640.033460014909,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,40,2025-09-06 06:40:00,480.11941666666667,308.66311666666667,0.8601,0.8601,470.1362833333333,329.2740214285715,175.76500952380957,21,0.0,0.0,175.76500952380957,1834.678671840304,1200.0,5640.033460014909,0.0,171.4563,0.0,0.0,5449.526460014909,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,41,2025-09-06 06:50:00,529.9783333333334,357.77500000000003,0.8442,0.8442,543.955,386.69732142857146,210.1932142857143,21,0.0,0.0,210.1932142857143,1601.1306559672882,1200.0,5449.526460014909,0.0,172.20333333333332,0.0,0.0,5258.189422977873,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,42,2025-09-06 07:00:00,550.11275,401.1729666666667,0.8334,0.8334,595.5929166666666,447.1587857142857,201.97241190476177,21,0.0,0.0,201.97241190476177,1376.7168649619973,1200.0,5258.189422977873,0.0,148.9397833333333,0.0,0.0,5092.700774829725,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,43,2025-09-06 07:10:00,531.0315166666667,437.92425000000003,0.8092,0.8092,586.41745,511.66914761904764,144.91350952380958,21,0.0,0.0,144.91350952380958,1215.7018543799866,1200.0,5092.700774829725,0.0,93.10726666666665,0.0,0.0,4989.248256311206,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,44,2025-09-06 07:20:00,511.6933333333333,478.19374999999997,0.7972,0.7972,545.375,577.2883928571429,14.131666666667002,21,0.0,0.0,14.131666666667002,1200.0000025281342,1200.0,4989.248256311206,0.0,33.49958333333336,0.0,0.0,4952.0264970519465,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,45,2025-09-06 07:30:00,536.6007166666667,534.0068666666667,0.7644,0.7644,543.2492666666667,638.2078857142858,-40.27091666666661,21,0.0,0.0,0.0,1200.0000025281342,1200.0,4952.0264970519465,0.0,2.593849999999975,0.0,0.0,4949.144441496391,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,46,2025-09-06 07:40:00,531.6435666666666,581.57165,0.6899,0.6899,549.0702833333334,691.2032523809523,-104.12746666666646,21,0.0,0.0,0.0,1200.0000025281342,1200.0,4949.144441496391,49.92808333333335,0.0,0.0,0.0,4994.079716496391,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,47,2025-09-06 07:50:00,500.6116666666667,626.7875,0.86,0.86,540.305,743.6875,-171.07351190476163,21,0.0,0.0,0.0,1200.0000025281342,1200.0,4994.079716496391,126.17583333333334,0.0,0.0,0.0,5107.637966496391,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,48,2025-09-06 08:00:00,521.2466833333334,700.0334166666667,1.1617,1.1617,526.24045,807.1392547619047,-250.78694285714266,21,0.0,0.0,0.0,1200.0000025281342,1200.0,5107.637966496391,178.78673333333325,0.0,0.0,0.0,5268.54602649639,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,49,2025-09-06 08:10:00,538.0048333333333,775.6786166666667,1.1683,1.1683,505.87398333333334,869.9170761904761,-314.9366428571426,21,0.0,0.0,0.0,1200.0000025281342,1200.0,5268.54602649639,237.6737833333334,0.0,0.0,0.0,5482.45243149639,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,50,2025-09-06 08:20:00,522.67,839.8000000000001,1.0956,1.0956,495.8516666666667,924.3464285714284,-368.3363690476191,21,0.0,0.0,0.0,1200.0000025281342,1200.0,5482.45243149639,317.1300000000001,0.0,0.0,0.0,5767.8694314963905,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,51,2025-09-06 08:30:00,516.6378333333333,896.0894499999999,1.0849,1.0849,521.3361333333334,973.7436166666668,-376.99880952380977,21,0.0,0.0,0.0,1200.0000025281342,1200.0,5767.8694314963905,379.4516166666666,0.0,0.0,0.0,6109.37588649639,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,52,2025-09-06 08:40:00,586.4089333333333,916.2105,1.061,1.061,560.3677666666666,1025.4618380952381,-408.1150380952382,21,0.0,0.0,0.0,1200.0000025281342,1200.0,6109.37588649639,329.80156666666676,0.0,0.0,0.0,6406.197296496391,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,53,2025-09-06 08:50:00,667.5666666666667,910.3125,1.043,1.043,606.68,1076.350892857143,-423.23517857142906,21,0.0,0.0,0.0,1200.0000025281342,1200.0,6406.197296496391,242.74583333333328,0.0,0.0,0.0,6624.66854649639,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,54,2025-09-06 09:00:00,629.7862333333334,921.4671333333334,1.036,1.036,665.97915,1117.5141952380952,-382.3028238095235,21,0.0,0.0,0.0,1200.0000025281342,1200.0,6624.66854649639,291.68090000000007,0.0,0.0,0.0,6887.18135649639,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,55,2025-09-06 09:10:00,616.7581333333334,938.7825166666667,1.0147,1.0147,684.4418999999999,1161.6756,-421.0562523809532,21,0.0,0.0,0.0,1200.0000025281342,1200.0,6887.18135649639,322.0243833333333,0.0,0.0,0.0,7177.00330149639,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,56,2025-09-06 09:20:00,650.8966666666666,970.75625,0.9922,0.9922,669.9350000000001,1204.0830357142856,-439.5926190476191,21,0.0,0.0,0.0,1200.0000025281342,1200.0,7177.00330149639,319.8595833333334,0.0,0.0,0.0,7464.87692649639,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,57,2025-09-06 09:30:00,620.1933166666666,1044.5524,0.97,0.97,678.30545,1226.460530952381,-459.5600952380952,21,0.0,0.0,0.0,1200.0000025281342,1200.0,7464.87692649639,424.3590833333334,0.0,0.0,0.0,7846.80010149639,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,58,2025-09-06 09:40:00,632.3831333333334,1129.4054333333333,0.9422,0.9422,654.6926500000001,1247.9598785714286,-547.2838357142853,21,0.0,0.0,0.0,1200.0000025281342,1200.0,7846.80010149639,497.0223,0.0,0.0,0.0,8294.12017149639,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,59,2025-09-06 09:50:00,677.3866666666667,1202.0375000000001,0.9569,0.9569,626.7033333333333,1285.9205357142857,-627.1020833333337,21,0.0,0.0,0.0,1200.0000025281342,1200.0,8294.12017149639,524.6508333333335,0.0,0.0,0.0,8766.30592149639,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,60,2025-09-06 10:00:00,628.1211833333333,1260.1381666666666,0.9977,0.9977,680.4810333333334,1336.4933571428573,-619.0613142857146,21,0.0,0.0,0.0,1200.0000025281342,1200.0,8766.30592149639,632.0169833333333,0.0,0.0,0.0,9335.121206496391,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,61,2025-09-06 10:10:00,584.3507000000001,1296.6191166666667,0.9919,0.9919,698.93955,1359.1606119047622,-597.1975023809528,21,0.0,0.0,0.0,1200.0000025281342,1200.0,9335.121206496391,712.2684166666667,0.0,0.0,0.0,9976.16278149639,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,62,2025-09-06 10:20:00,600.9616666666667,1318.8812500000001,0.9588,0.9588,662.635,1358.9053571428574,-636.2186309523813,21,0.0,0.0,0.0,1200.0000025281342,1200.0,9976.16278149639,717.9195833333334,0.0,0.0,0.0,10622.290406496391,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
2025-09-06,63,2025-09-06 10:30:00,631.5480833333334,1348.7850666666666,0.9549,0.9549,667.7083666666666,1380.2244261904764,-682.5992000000005,21,0.0,0.0,0.0,1200.0000025281342,1200.0,10622.290406496391,197.45510389289848,0.0,0.0,519.7818794404347,10800.0,0.0,0.0,2,-92.46917380952382,-6910.98297530921,0.8223496813538107,True,0.0
