date,same_plan_initial_soc_kwh,planned_cost,ldr_emergency_cost,beta1_emergency_cost,beta0_emergency_cost,ldr_total_cost,beta1_total_cost,beta0_total_cost,ldr_final_soc_kwh,beta1_final_soc_kwh,beta0_final_soc_kwh
2025-10-29,1584.1856578306877,45183.54477409502,5126.975865857282,6358.972885551241,5672.270444323946,50310.5206399523,51542.51765964626,50855.81521841897,1391.0650823280419,1470.1038424338637,1391.0650823280419
2025-10-30,1391.0650823280419,45860.90599006659,16.568520749999568,586.2583065583244,16.568520749999568,45877.47451081659,46447.16429662491,45877.47451081659,1692.2532488095237,1728.7230932539676,1692.2532488095237
2025-10-31,1692.2532488095237,45844.424046890184,0.0,0.0,0.0,45844.424046890184,45844.424046890184,45844.424046890184,8336.98126465609,8336.98126465609,8336.98126465609
2025-11-01,8336.98126465609,43223.518351695326,0.0,0.0,0.0,43223.518351695326,43223.518351695326,43223.518351695326,8247.71846820106,8247.71846820106,8247.71846820106
2025-11-02,8247.71846820106,43554.289208880626,655.2460099352386,1160.9486345298228,655.2460099352386,44209.535218815865,44715.23784341045,44209.535218815865,1470.0825228835988,1482.0925652116412,1470.0825228835988
2025-11-03,1470.0825228835988,47268.38877642654,0.0,254.7649749828107,0.0,47268.38877642654,47523.15375140935,47268.38877642654,1542.0466842857131,1542.0466842857131,1542.0466842857131
2025-11-04,1542.0466842857131,47781.62304438217,600.7355438105197,1183.0824030452284,600.7355438105197,48382.35858819269,48964.7054474274,48382.35858819269,1381.6957411640217,1393.1508866666668,1381.6957411640217
2025-11-05,1381.6957411640217,47844.541379552335,14.13563915833264,869.925276200001,14.13563915833264,47858.67701871067,48714.46665575234,47858.67701871067,1620.3867244179885,1628.1579307671957,1620.3867244179885
2025-11-06,1620.3867244179885,47569.62786915472,1706.4060385264947,3884.3797122904784,1706.4060385264947,49276.033907681216,51454.0075814452,49276.033907681216,1460.7882790740764,1473.2822896296307,1460.7882790740764
2025-11-07,1460.7882790740764,48346.04830413729,0.0,0.0,0.0,48346.04830413729,48346.04830413729,48346.04830413729,8221.963556402121,8221.963556402121,8221.963556402121
2025-11-08,8221.963556402121,45114.396489426814,0.0,0.0,0.0,45114.396489426814,45114.396489426814,45114.396489426814,8122.038594708997,8122.038594708997,8122.038594708997
2025-11-09,8122.038594708997,45306.91915726061,2209.5122337269177,2014.0390176023836,2542.333481736784,47516.43139098753,47320.95817486299,47849.252638997394,1436.085565264551,1479.1883529629629,1436.085565264551
2025-11-10,1436.085565264551,48659.283830788976,2969.2403345095063,3137.561914922682,3416.0248907672294,51628.524165298484,51796.84574571166,52075.308721556205,1404.7839398412705,1416.843181137567,1404.7839398412705
2025-11-11,1404.7839398412705,49295.24900783697,0.0,402.2424776435859,0.0,49295.24900783697,49697.491485480554,49295.24900783697,1373.1832439153447,1373.1832439153447,1373.1832439153447
2025-11-12,1373.1832439153447,49458.68488926697,0.0,1114.9330974178545,0.0,49458.68488926697,50573.617986684825,49458.68488926697,1567.5234875132282,1567.5234875132282,1567.5234875132282
2025-11-13,1567.5234875132282,49432.44680763291,1479.6445877462786,2463.0011044876865,1836.2931242830157,50912.09139537918,51895.447912120595,51268.73993191592,1613.0177059523799,1652.6494308201059,1613.0177059523799
2025-11-14,1613.0177059523799,49559.33377201818,0.0,0.0,0.0,49559.33377201818,49559.33377201818,49559.33377201818,8454.597976481482,8454.597976481482,8454.597976481482
2025-11-15,8454.597976481482,46712.02965942213,0.0,0.0,0.0,46712.02965942213,46712.02965942213,46712.02965942213,8100.021451005293,8100.021451005293,8100.021451005293
2025-11-16,8100.021451005293,47373.98018392497,12.00304163333323,1493.9143311768064,12.00304163333323,47385.9832255583,48867.894515101776,47385.9832255583,1416.8944460846544,1416.8944460846544,1416.8944460846544
2025-11-17,1416.8944460846544,51056.35564872128,0.0,163.3772845619054,0.0,51056.35564872128,51219.73293328318,51056.35564872128,1634.2698686243384,1637.559582910053,1634.2698686243384
2025-11-18,1634.2698686243384,50813.66906261902,0.0,1481.3359343130935,0.0,50813.66906261902,52295.00499693211,50813.66906261902,1489.4728085449728,1492.1248191269838,1489.4728085449728
2025-11-19,1489.4728085449728,51278.07309218417,0.0,1356.976555947489,0.0,51278.07309218417,52635.04964813166,51278.07309218417,1346.7113620370353,1346.7113620370353,1346.7113620370353
2025-11-20,1346.7113620370353,51578.431792048796,0.0,1732.8776945499965,0.0,51578.431792048796,53311.309486598795,51578.431792048796,1651.5987599735445,1672.9916720899446,1651.5987599735445
2025-11-21,1651.5987599735445,51790.17756956343,0.0,0.0,0.0,51790.17756956343,51790.17756956343,51790.17756956343,8487.670028968254,8487.670028968254,8487.670028968254
2025-11-22,8487.670028968254,48639.56024738151,0.0,0.0,0.0,48639.56024738151,48639.56024738151,48639.56024738151,8188.2811855291,8188.2811855291,8188.2811855291
2025-11-23,8188.2811855291,48984.364650383766,0.0,2103.3308211909234,0.0,48984.364650383766,51087.69547157469,48984.364650383766,1544.6147774338679,1590.5874241269885,1544.6147774338679
2025-11-24,1544.6147774338679,52281.014972884295,349.30596696666936,947.2877626095263,349.30596696666936,52630.320939850964,53228.302735493824,52630.320939850964,1270.38480584656,1275.3704381216912,1270.38480584656
2025-11-25,1270.38480584656,52410.16407960045,0.0,403.68692298984934,0.0,52410.16407960045,52813.8510025903,52410.16407960045,1542.5180147354508,1562.4860676455023,1542.5180147354508
2025-11-26,1542.5180147354508,52458.18426170264,209.30622008333327,1292.0477539392855,209.30622008333327,52667.49048178597,53750.23201564193,52667.49048178597,1851.9003107671992,1862.7511546825422,1851.9003107671992
2025-11-27,1851.9003107671992,52474.42004907521,0.0,764.2742952464284,0.0,52474.42004907521,53238.69434432164,52474.42004907521,1894.0263802645513,1894.0263802645513,1894.0263802645513
2025-11-28,1894.0263802645513,52371.16435870093,0.0,0.0,0.0,52371.16435870093,52371.16435870093,52371.16435870093,8365.339871137565,8365.339871137565,8365.339871137565
2025-11-29,8365.339871137565,49573.97342774879,0.0,0.0,0.0,49573.97342774879,49573.97342774879,49573.97342774879,8054.57957600529,8054.57957600529,8054.57957600529
2025-11-30,8054.57957600529,50177.254399557554,2338.8889983027225,3553.739328339754,3293.4562003519254,52516.14339786028,53730.99372789731,53470.71059990948,1347.7162752708257,1444.8724881216942,1298.3761944708986
2025-12-01,1347.7162752708257,53959.809757711555,25607.107706921743,21783.067492255268,28182.35105650723,79566.9174646333,75742.87724996683,82142.16081421878,1200.0,1298.13464296296,1200.0
2025-12-02,1200.0,55370.472246816404,23613.500068171714,23284.084462303224,29028.59272481887,78983.97231498812,78654.55670911963,84399.06497163528,1245.5788097089942,1245.5788097089942,1245.5788097089942
2025-12-03,1245.5788097089942,57169.13823976798,6889.3920682316075,8296.621748968182,9821.011032044353,64058.53030799959,65465.75998873616,66990.14927181233,1305.0855645188356,1441.3946218518547,1207.731336137566
2025-12-04,1305.0855645188356,58513.84419467252,7012.4360869882585,7535.230803911102,8843.88524583766,65526.28028166078,66049.07499858363,67357.72944051019,1544.0182297089948,1561.7324043121696,1544.0182297089948
2025-12-05,1544.0182297089948,59710.14425690213,0.0,0.0,0.0,59710.14425690213,59710.14425690213,59710.14425690213,8434.764766428574,8434.764766428574,8434.764766428574
2025-12-06,8434.764766428574,57516.185927376,0.0,0.0,0.0,57516.185927376,57516.185927376,57516.185927376,8113.361360343914,8113.361360343914,8113.361360343914
2025-12-07,8113.361360343914,58587.454556968085,837.0501052343631,1018.0353466976158,554.8311304700785,59424.504662202446,59605.4899036657,59142.28568743816,1453.3162188095243,1509.427586534392,1453.3162188095243
2025-12-08,1453.3162188095243,62428.61701632429,0.0,15.382234259525243,0.0,62428.61701632429,62443.999250583816,62428.61701632429,1764.2783489682552,1764.2783489682552,1764.2783489682552
2025-12-09,1764.2783489682552,62430.70699109949,26.064369192857306,705.4284589214134,0.0,62456.77136029235,63136.135450020905,62430.70699109949,1559.0334671428593,1628.8341703703702,1559.0334671428593
2025-12-10,1559.0334671428593,62381.215144151894,38.44834120714341,508.7506229595168,0.0,62419.66348535904,62889.96576711141,62381.215144151894,1633.3795204761943,1660.5047903174625,1633.3795204761943
2025-12-11,1633.3795204761943,62473.02963691191,27.513836690477085,89.44879752380939,0.0,62500.54347360239,62562.47843443572,62473.02963691191,1876.1440611640226,1876.1440611640226,1876.1440611640226
2025-12-12,1876.1440611640226,62187.54586799911,0.0,0.0,0.0,62187.54586799911,62187.54586799911,62187.54586799911,8481.321621825397,8481.321621825397,8481.321621825397
2025-12-13,8481.321621825397,59232.61225068747,0.0,0.0,0.0,59232.61225068747,59232.61225068747,59232.61225068747,8320.748000529102,8320.748000529102,8320.748000529102
2025-12-14,8320.748000529102,59361.15126550212,49.19809252380954,498.30428336905413,0.0,59410.34935802593,59859.45554887118,59361.15126550212,1462.72544531746,1502.185445317461,1462.72544531746
2025-12-15,1462.72544531746,62571.06976526223,139.1003549678567,450.019060488254,0.0,62710.17012023009,63021.088825750485,62571.06976526223,1639.2207873809546,1666.8911577513243,1639.2207873809546
2025-12-16,1639.2207873809546,62750.71728871574,27.797156671428628,122.58580459881198,0.0,62778.51444538717,62873.30309331456,62750.71728871574,1499.508236878309,1503.991387645506,1499.508236878309
2025-12-17,1499.508236878309,62894.03645531722,102.11198023928567,304.57212775119,0.0,62996.148435556504,63198.60858306841,62894.03645531722,1622.5843228042359,1644.259061507939,1622.5843228042359
2025-12-18,1622.5843228042359,62761.07458185486,52.936649216168654,81.21541254950216,0.0,62814.01123107103,62842.28999440436,62761.07458185486,1779.349849576723,1779.349849576723,1779.349849576723
2025-12-19,1779.349849576723,62845.40021916678,0.0,0.0,0.0,62845.40021916678,62845.40021916678,62845.40021916678,8240.998643544977,8240.998643544977,8240.998643544977
2025-12-20,8240.998643544977,59716.504772749715,0.0,0.0,0.0,59716.504772749715,59716.504772749715,59716.504772749715,8169.954169100531,8169.954169100531,8169.954169100531
2025-12-21,8169.954169100531,59652.56702299428,177.53534706428582,737.0360214547811,0.0,59830.102370058565,60389.60304444906,59652.56702299428,1631.930208121691,1756.4947028306879,1631.930208121691
2025-12-22,1631.930208121691,62502.95988104315,670.0017447806576,719.0250766380955,467.34889447351514,63172.96162582381,63221.98495768124,62970.30877551666,1494.1919392328043,1494.1919392328043,1494.1919392328043
2025-12-23,1494.1919392328043,62017.81644689695,111.65192184642845,193.45605496428314,0.0,62129.46836874338,62211.27250186123,62017.81644689695,1637.6648995767207,1637.6648995767207,1637.6648995767207
2025-12-24,1637.6648995767207,61012.53657314197,0.0,383.20510440357054,0.0,61012.53657314197,61395.74167754554,61012.53657314197,1563.6425712698438,1602.159317301588,1563.6425712698438
2025-12-25,1563.6425712698438,60751.76741573255,0.0,745.9409655964296,0.0,60751.76741573255,61497.70838132898,60751.76741573255,1740.5743557407422,1740.5743557407422,1740.5743557407422
2025-12-26,1740.5743557407422,60351.66288775645,0.0,0.0,0.0,60351.66288775645,60351.66288775645,60351.66288775645,8604.41280055556,8604.41280055556,8604.41280055556
2025-12-27,8604.41280055556,57099.71037576819,0.0,0.0,0.0,57099.71037576819,57099.71037576819,57099.71037576819,8332.478543968251,8332.478543968251,8332.478543968251
2025-12-28,8332.478543968251,57273.74102316541,321.92594167737934,1079.230921273813,321.92594167737934,57595.666964842785,58352.97194443922,57595.666964842785,1680.1809773544971,1754.2156060317445,1680.1809773544971
2025-12-29,1680.1809773544971,60077.15569419269,49.443482221665136,741.6279462261894,49.443482221665136,60126.599176414355,60818.78364041888,60126.599176414355,1249.6983914550265,1278.761055846561,1249.6983914550265
2025-12-30,1249.6983914550265,60025.69209411401,102.21048521429017,946.8320486892953,102.21048521429017,60127.9025793283,60972.524142803304,60127.9025793283,1490.6292791005344,1540.4273611111148,1490.6292791005344
2025-12-31,1490.6292791005344,59751.21409790074,1701.2754962369231,2522.3334377979654,1701.2754962369231,61452.48959413766,62273.5475356987,61452.48959413766,1245.0907203703705,1245.0907203703705,1245.0907203703705
