date,strategy,initial_soc_kwh,final_soc_kwh,residual_count,q0_cost_face,settlement_cost,retained_cost,down_cost,up_cost,emergency_cost,total_cost,down_kwh,up_kwh,calibration_count,calibration_seconds,day_seconds,cal_0_update_slot,cal_0_method,cal_0_accepted_search,cal_0_evaluations,cal_0_selected_score,cal_0_nit,cal_0_success,cal_0_termination,cal_1_update_slot,cal_1_method,cal_1_accepted_search,cal_1_evaluations,cal_1_selected_score,cal_1_nit,cal_1_success,cal_1_termination,cal_2_update_slot,cal_2_method,cal_2_accepted_search,cal_2_evaluations,cal_2_selected_score,cal_2_nit,cal_2_success,cal_2_termination,cal_3_update_slot,cal_3_method,cal_3_accepted_search,cal_3_evaluations,cal_3_selected_score,cal_3_nit,cal_3_success,cal_3_termination
2025-07-22,M61218-S,4355.418987730118,3609.6620763620567,21,58054.43631697143,58196.922753095314,55771.972403404376,1141.231956783526,1283.718392907411,40.115857500000274,58237.03861059532,3725.264122213629,1636.4038282785416,4,0.9840082999871812,1.1177994999961811,0,differential_evolution_staged_direct_search,True,12,-4376.42632659248,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-2609.993910682884,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,1496.188588401416,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-07-23,M61218-S,3609.6620763620567,3489.7508224730914,21,65152.15690361992,60612.816995343404,56073.47708706691,4539.3399082765045,0.0,143.01443756666677,60755.83143291007,13102.500550020211,0.0,4,0.9170870999951148,1.053773400002683,0,differential_evolution_staged_direct_search,True,17,-4362.604464062821,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-3408.4491112003298,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,2181.4943325708223,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-07-24,M61218-S,3489.7508224730914,3576.0202463620385,21,62937.48055540124,59351.98437052072,55766.488185640206,3585.496184880514,0.0,0.0,59351.98437052072,11089.914184205363,0.0,4,0.9147608999992372,1.050212800000736,0,differential_evolution_staged_direct_search,True,27,-4340.26475355536,4,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,52,-3555.250115423633,4,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,2097.25065098702,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-07-25,M61218-S,3576.0202463620385,2898.256189118054,21,26985.122647894503,26613.337031026145,26241.551414157788,371.7856168683605,0.0,0.0,26613.337031026145,757.9242128376936,0.0,4,0.9361142999914592,1.0792090999966604,0,differential_evolution_staged_direct_search,True,47,-1687.992289698407,8,False,maxiter_budget,36,differential_evolution_staged_direct_search,True,42,-4439.003287437421,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,2019.7179530063804,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-07-26,M61218-S,2898.256189118054,2629.38430199626,21,26554.061292955303,26380.445215557265,26206.82913815922,173.61607739804077,0.0,0.0,26380.445215557265,344.46451223744225,0.0,4,0.9387921000015922,1.0704818000012892,0,differential_evolution_staged_direct_search,True,17,-1656.089626673261,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,72,-4426.912897571836,6,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,1837.7838631937868,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-07-27,M61218-S,2629.38430199626,2322.116882011043,21,52900.37556062307,53122.77398916068,50317.985136135125,1291.1952122439748,1513.5936407815832,52.03745016666745,53174.81143932734,3932.85706651749,1414.6104359835558,4,1.0058527999935905,1.1389109000010649,0,differential_evolution_staged_direct_search,True,22,-4350.353288184087,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-2817.559974484929,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,1544.4024031416525,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-07-28,M61218-S,2322.116882011043,1890.8084232196252,21,53881.30065033559,54038.421475653005,52984.36336133972,448.4686444979344,605.5894698153613,9.879354300000356,54048.300829953005,1256.175024151731,587.0382872598561,4,1.0403196999977808,1.179422900000645,0,differential_evolution_staged_direct_search,True,22,-4388.313617912581,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-2456.834950794228,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,434.3334405916387,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-07-29,M61218-S,1890.8084232196252,2076.134483251275,21,52283.67040151082,55365.25257287978,51850.87864845451,216.39587652815376,3297.9780478971047,415.4862537249993,55780.73882660478,801.0389396516373,3499.196526147683,4,1.1047360000011397,1.2509599000040907,0,differential_evolution_staged_direct_search,True,17,-4453.076566108663,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-2783.111625889321,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-603.4845569621715,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-07-30,M61218-S,2076.134483251275,2270.7186256418445,21,48451.8161135697,54586.88000716495,48273.9813180409,88.91739776440198,6223.981291359649,55.67266559999987,54642.55267276496,226.37539236939384,6753.667071968961,4,1.0136111000028905,1.154993199997989,0,differential_evolution_staged_direct_search,True,17,-4453.076566108663,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-2822.1827176335296,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-561.4634066768476,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-07-31,M61218-S,2270.7186256418445,1721.898742962963,21,50683.20501228527,52147.55735930274,50371.550854512345,155.82707888646135,1620.179425903931,532.4597109955438,52680.01707029829,568.8659231207603,1629.7155249280122,4,1.0432333999997354,1.187851700000465,0,differential_evolution_staged_direct_search,True,22,-4453.076566108663,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3164.702398530261,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-522.0725579695305,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-01,M61218-S,1721.898742962963,2024.7179700612403,21,25454.83042442855,24830.557650218776,24206.28487600901,624.2727742097734,0.0,0.0,24830.557650218776,1378.87863897592,0.0,4,1.0310350000072503,1.1651328000007195,0,differential_evolution_staged_direct_search,True,17,-1358.6181079913815,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-782.4507907960412,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-02,M61218-S,2024.7179700612403,2157.0715248474503,21,26334.55497577825,25729.62264548597,25124.6903151937,604.9323302922743,0.0,0.0,25729.62264548597,1528.2590825144468,0.0,4,1.0247560999996497,1.157791500001622,0,differential_evolution_staged_direct_search,True,17,-1485.669638335228,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-776.2490696709235,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-03,M61218-S,2157.0715248474503,1519.5371550000004,21,44650.26386571767,44408.16032662611,44166.056787534544,242.10353909156007,0.0,2002.209088426312,46410.36941505242,717.7603552895864,0.0,4,1.0052857999980915,1.1424002000057951,0,differential_evolution_staged_direct_search,True,17,-3811.324339326807,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3468.1498272564986,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-413.2256923186037,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-04,M61218-S,1519.5371550000004,1968.505152162619,21,48739.677218783385,48708.9403972865,45854.01042641084,1442.8333961862686,1412.0965746893858,139.43820031483375,48848.37859760133,4174.689682984455,2003.0431385372085,4,0.9119574000069406,1.0568110999956843,0,differential_evolution_staged_direct_search,True,12,-4140.964349592281,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,32,-3346.5229506003952,2,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-411.67736429814346,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-05,M61218-S,1968.505152162619,1837.551823584149,21,47349.95023447508,48496.29441830208,45940.7268862043,704.6116741353856,1850.9558579623956,244.54572746666457,48740.84014576874,2368.6501747027696,2598.4460470897384,4,0.90242230000149,1.0423918000014964,0,differential_evolution_staged_direct_search,True,12,-4140.706342481391,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-3312.314679305956,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-409.5177848443312,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-06,M61218-S,1837.551823584149,1654.6777124731038,21,53348.43246694973,51364.96652659913,49381.50058624853,1983.465940350596,0.0,0.0,51364.96652659913,5355.928405922101,0.0,4,0.8913859000022057,1.0361533000032068,0,differential_evolution_staged_direct_search,True,12,-4177.834694874486,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-3158.3347638527493,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-455.6270615442677,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-07,M61218-S,1654.6777124731038,1866.0742136484523,21,52213.03229369366,49988.526451420425,46475.37521970579,2868.828536993939,644.3226947207031,181.0253625583321,50169.55181397876,11264.70295022304,501.9671857678484,4,1.0755639999988489,1.2183938000016497,0,differential_evolution_staged_direct_search,True,22,-4454.024652609251,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,52,-3663.5742518341817,4,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-616.91993662622,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-08,M61218-S,1866.0742136484523,2151.0894917172404,21,25104.95356470825,24935.24242126909,24765.531277829927,169.711143439161,0.0,0.0,24935.24242126909,340.9638377655827,0.0,4,1.2895918999929563,1.4243664000023273,0,differential_evolution_staged_direct_search,True,22,-1665.6779116492096,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-814.1060667077661,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-09,M61218-S,2151.0894917172404,1889.1877419094503,21,24554.79363533618,24430.017122834,24305.240610331806,124.77651250219046,0.0,0.0,24430.017122834,212.87066539777112,0.0,4,1.0113388000027044,1.1527200999989873,0,differential_evolution_staged_direct_search,True,12,-1593.365242194662,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-784.9154000500994,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-10,M61218-S,1889.1877419094503,2383.592591917593,21,49682.84331398314,48331.10175918713,46979.36020439111,1351.741554796018,0.0,157.41654046666756,48488.5182996538,4208.981970864635,0.0,4,0.9007905999969807,1.0441656000039077,0,differential_evolution_staged_direct_search,True,17,-4120.467643806051,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-3879.600639970997,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-507.92383329769007,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-11,M61218-S,2383.592591917593,1941.4136837037045,21,47229.5620632965,47474.625803600095,45845.023272075,692.2693956107493,937.3331359143548,1345.8095343752948,48820.43533797539,2996.7475874667643,852.2847442802903,4,1.0370879000038258,1.1777653000026476,0,differential_evolution_staged_direct_search,True,17,-4454.269149621008,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3179.7188437665186,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-479.8748620659945,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-12,M61218-S,1941.4136837037045,2095.188428169374,21,50370.854826905845,49120.91367250295,47330.96919168449,1519.942817610674,270.001663207781,1067.1021600166682,50188.01583251962,6076.574071328545,194.90050067197967,4,0.9621941999939736,1.1009551000024658,0,differential_evolution_staged_direct_search,True,22,-4454.269149621009,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-3375.1807590185044,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-541.8013299416581,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-13,M61218-S,2095.188428169374,2349.5174975480195,21,45900.866210855136,46918.45651412525,45469.218193615445,215.8240086198436,1233.4143118899738,710.6717716583321,47629.12828578358,957.5760609006226,1472.7642075459632,4,0.8556557000047178,0.9912645000003976,0,differential_evolution_staged_direct_search,True,17,-4220.692441540204,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,32,-3279.47312311191,2,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-556.5870727190888,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-14,M61218-S,2349.5174975480195,2036.178815936409,21,48000.553456496345,48880.97757343829,46052.656234807466,973.948610844443,1854.3727277863943,1218.1395190833314,50099.11709252162,3263.5863143556726,2609.318583428292,4,0.911135900001682,1.053898799997114,0,differential_evolution_staged_direct_search,True,17,-4377.436618441802,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-2896.073731539019,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-439.78376706497215,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-15,M61218-S,2036.178815936409,1838.4763126123592,21,25439.63207682244,24747.56396919537,24055.4958615683,692.0681076270704,0.0,0.0,24747.56396919537,1541.941521164153,0.0,4,1.0314593000002787,1.1643420999971568,0,differential_evolution_staged_direct_search,True,17,-1641.81844009319,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-847.0014280066782,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-16,M61218-S,1838.4763126123592,1984.951674771837,21,26949.010550811214,25557.59887049556,24166.18719017991,1391.4116803156537,0.0,0.0,25557.59887049556,3335.866338286134,0.0,4,1.2575553999995464,1.396914700002526,0,differential_evolution_staged_direct_search,True,12,-1386.6509479807353,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-835.9043746923659,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-17,M61218-S,1984.951674771837,2186.944537474785,21,49454.92651039375,48034.13416616892,45874.4898495097,1790.218330442021,369.42598621718656,1143.723839434129,49177.85800560305,7387.326192474182,268.71866147042766,4,1.1095508000071277,1.2503001000004588,0,differential_evolution_staged_direct_search,True,22,-4453.436545569666,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3537.186773795931,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-578.5036379077604,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-18,M61218-S,2186.944537474785,2276.139544139717,21,48452.428736375645,47527.26614999475,46602.10356361387,925.162586380892,0.0,631.9168269416684,48159.18297693642,3094.2783057610395,0.0,4,1.237278399989009,1.3774377000008826,0,differential_evolution_staged_direct_search,True,17,-4453.436545569666,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3417.291712100945,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-396.5718848405481,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-19,M61218-S,2276.139544139717,2020.0040517323475,21,47815.827582326834,47164.97487786287,46514.12217339892,650.8527044639566,0.0,1025.52834313333,48190.5032209962,2587.515512179886,0.0,4,0.8252136000082828,1.03359079999791,0,differential_evolution_staged_direct_search,True,17,-4408.091401541347,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3491.1464665338967,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,142,-366.7250509887134,6,True,population_collapse_convergence,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-20,M61218-S,2020.0040517323475,1986.856357297684,21,52270.320799077504,51105.23740853031,48548.58096344282,1860.8699178173424,695.7865272701451,1057.7052918583308,52162.94270038864,6672.943336959945,510.51759324486926,4,0.8763515000027837,1.011559300000954,0,differential_evolution_staged_direct_search,True,22,-4453.039764261318,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,22,-2778.8876089883493,1,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-577.4282056582894,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-21,M61218-S,1986.856357297684,2059.6025132175364,21,49516.97852695118,47921.88843514129,46326.79834303573,1595.090091957724,1.478524911241658e-07,39.44802008333401,47961.33645522463,6400.752370953708,1.4287335471243737e-07,4,1.0245504999911643,1.1661565999966117,0,differential_evolution_staged_direct_search,True,17,-4453.039764261318,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3290.605674825865,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-573.0098701033917,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-22,M61218-S,2059.6025132175364,1684.339457777778,21,24897.748777742217,24541.61705705956,24185.485336376907,356.1317206826558,0.0,420.57704354294,24962.1941006025,786.7280007482776,0.0,4,1.3035449000017252,1.4412394000028144,0,differential_evolution_staged_direct_search,True,17,-1516.074123251005,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-879.9717354136004,8,True,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-23,M61218-S,1684.339457777778,2088.1296116783174,21,24282.177154733967,25062.43958032324,24181.63537879618,50.27088796889265,830.5333135581614,0.0,25062.43958032324,80.04281182850514,630.0220080662422,4,1.0987587999989046,1.243457299999136,0,differential_evolution_staged_direct_search,True,47,-1767.975079961284,8,False,maxiter_budget,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-752.6034834550635,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-24,M61218-S,2088.1296116783174,2322.04198882686,21,47382.868351701065,47177.26672957098,46704.406177380064,339.23108716050285,133.6294650304162,295.5605228666664,47472.82725243765,1070.760208820976,117.46594576908478,4,0.9851301999951828,1.123546199996781,0,differential_evolution_staged_direct_search,True,12,-4127.139859864775,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3756.602040901365,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-535.9971399024338,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-25,M61218-S,2322.04198882686,2137.919278028716,21,60492.68119722603,55317.12191268037,50141.5626281347,5175.559284545668,0.0,337.46699522499983,55654.58890790537,16330.771427788772,0.0,4,0.8632831000068109,0.998837099999946,0,differential_evolution_staged_direct_search,True,17,-4452.476752532336,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,32,-3576.882714835922,2,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-428.041853158961,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-26,M61218-S,2137.919278028716,2560.3988756212448,21,47803.44925889844,48180.68334225127,46957.65459466794,422.8973321152488,800.1314154680734,217.8951927750004,48398.57853502627,1090.3902700617132,1139.226808384779,4,0.87648729999637,1.010794599998917,0,differential_evolution_staged_direct_search,True,22,-4125.938998203222,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,32,-3420.080281852512,2,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-475.1556194624949,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-27,M61218-S,2560.3988756212448,2194.9551163451083,21,47770.22986746299,50792.03205244865,47058.98242235994,355.6237225515254,3377.42590753718,0.0,50792.03205244865,1446.0148843152786,3934.2932141560823,4,1.006623600005696,1.1400662000014563,0,differential_evolution_staged_direct_search,True,12,-4452.476752532336,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,32,-3456.36004197722,2,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-616.2864988186442,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-28,M61218-S,2194.9551163451083,2265.6614741009266,21,46722.02033691283,51050.34497009411,46698.06866881959,11.9758340466182,4340.300467227899,383.0028472499995,51433.34781734411,17.379762699280036,4691.495447593917,4,1.0433213000069372,1.1772846000021673,0,differential_evolution_staged_direct_search,True,12,-4453.421711396141,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,52,-3001.8712344155165,4,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-519.8995577832959,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-29,M61218-S,2265.6614741009266,2351.8954438972137,21,26999.3363941298,26562.54860561623,26125.760817102662,436.7877885135708,0.0,0.0,26562.54860561623,996.4153353614108,0.0,4,0.7278288000015891,0.8645950999998604,0,differential_evolution_staged_direct_search,True,47,-1981.784300441646,8,False,maxiter_budget,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,102,-858.8977875878669,4,True,population_collapse_convergence,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-30,M61218-S,2351.8954438972137,1838.2006199500192,21,25887.29038339857,25386.994652190577,24886.698920982584,500.2957312079918,0.0,0.0,25386.994652190577,1286.1307275313145,0.0,4,1.0589472999999998,1.196234800001548,0,differential_evolution_staged_direct_search,True,47,-1722.251688388669,8,False,maxiter_budget,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-841.7103192236772,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-08-31,M61218-S,1838.2006199500192,2309.2878243249666,21,48058.42741763183,48533.845813100765,46871.57609767729,593.4256599772698,1068.84405544621,636.9308183666645,49170.77663146743,1555.0525972070354,1527.5351494143893,4,0.4586557000002358,0.602763099996082,0,differential_evolution_staged_direct_search,True,12,-4118.208593160192,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-2527.572965683691,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,82,-408.612534967666,3,True,population_collapse_convergence,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-09-01,M61218-S,2309.2878243249666,5852.63126469531,21,52677.93889225039,49762.07014273404,46804.99180733127,2936.473542459561,20.60479294320593,0.0,49762.07014273404,11045.150513688175,17.432444835721583,4,0.8790478000009898,1.0130002999940189,0,differential_evolution_staged_direct_search,True,22,-4453.875467936411,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-2904.552990432588,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-588.4628949724885,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-09-02,M61218-S,5852.63126469531,5511.4005830287,21,45111.75899250622,46519.71125832492,44001.69690812035,555.0310421929349,1962.983308011634,0.0,46519.71125832492,2267.654620699754,2385.6585648911605,4,0.9760252999985825,1.1134001000027638,0,differential_evolution_staged_direct_search,True,12,-4453.875467936411,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3398.7923265350005,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-643.4016520783684,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-09-03,M61218-S,5511.4005830287,5421.197093213874,21,47860.195938132194,46604.21433269799,45018.72058435508,1420.7376768885592,164.7560714543508,0.0,46604.21433269799,5636.027083511823,146.708919898808,4,0.9964732000007644,1.1358506999968083,0,differential_evolution_staged_direct_search,True,17,-4453.875467936411,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-3420.1544377759355,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-638.6766188556091,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-09-04,M61218-S,5421.197093213874,5354.468297658327,21,47509.7093344299,46255.316951024826,45000.92456761975,1254.3923834050793,0.0,0.0,46255.316951024826,4339.274304350641,0.0,4,1.0474599000008311,1.182814400002826,0,differential_evolution_staged_direct_search,True,17,-4208.074550011505,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3783.849370694235,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-513.357921311702,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-09-05,M61218-S,5354.468297658327,5679.958943703703,21,23535.6011432948,23020.74280983747,22505.884476380143,514.8583334573286,0.0,0.0,23020.74280983747,1095.583137439167,0.0,4,1.1052965000053518,1.2563413999960176,0,differential_evolution_staged_direct_search,True,47,-1911.8497649601884,8,False,maxiter_budget,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-1018.6054970267425,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-09-06,M61218-S,5679.958943703703,6277.360743518519,21,23613.38239334687,23321.99398945304,23030.6055855592,291.38840389383563,0.0,0.0,23321.99398945304,593.6173670740369,0.0,4,1.2317690999916522,1.423537499998929,0,differential_evolution_staged_direct_search,True,17,-1894.8612681080097,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-1018.9471833172892,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-09-07,M61218-S,6277.360743518519,5250.760031121539,21,44043.11841836559,46241.09374828075,42530.10936965447,756.5045243555562,2954.479854270713,0.0,46241.09374828075,3155.240304219839,4028.354895068054,4,0.9816456000044128,1.2217668000012054,0,differential_evolution_staged_direct_search,True,47,-4078.563878813736,8,False,maxiter_budget,36,differential_evolution_staged_direct_search,True,42,-3458.120331342733,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-752.2096416331144,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
