date,same_plan_initial_soc_kwh,planned_cost,ldr_emergency_cost,beta1_emergency_cost,beta0_emergency_cost,ldr_total_cost,beta1_total_cost,beta0_total_cost,ldr_final_soc_kwh,beta1_final_soc_kwh,beta0_final_soc_kwh
2025-10-31,1724.0219398412717,15033.545747161472,0.0,394.9311380265794,0.0,15033.545747161472,15428.47688518805,15033.545747161472,2101.922184206355,2135.5979990211695,2101.922184206355
2025-11-01,2101.922184206355,14559.170440209626,0.0,175.20883289761872,0.0,14559.170440209626,14734.379273107244,14559.170440209626,2171.9393356235287,2171.9393356235287,2171.9393356235287
2025-11-02,2171.9393356235287,50406.03522950818,291.10267851427784,555.8019530380893,291.10267851427784,50697.13790802246,50961.837182546275,50697.13790802246,1567.580926111111,1615.2183335185184,1567.580926111111
2025-11-03,1567.580926111111,52119.84013695775,0.0,512.8075215999997,0.0,52119.84013695775,52632.64765855775,52119.84013695775,1940.4728097652248,2031.3796907176063,1940.4728097652248
2025-11-04,1940.4728097652248,51306.04155205982,250.40921272010132,938.7825021860199,250.40921272010132,51556.45076477992,52244.82405424584,51556.45076477992,1473.7694616666672,1567.9472024074075,1473.7694616666672
2025-11-05,1473.7694616666672,52887.38769351407,17.266491991665823,322.17634882619944,17.266491991665823,52904.65418550574,53209.56404234027,52904.65418550574,2050.7840859259254,2065.527006560846,2050.7840859259254
2025-11-06,2050.7840859259254,52142.61470406725,3713.776189747885,4345.702678575252,3713.776189747885,55856.390893815136,56488.317382642505,55856.390893815136,1640.3312958730164,1687.5206133333338,1640.3312958730164
2025-11-07,1640.3312958730164,15136.891462131869,0.0,435.4998446642862,0.0,15136.891462131869,15572.391306796155,15136.891462131869,1816.698124444445,1928.1280371428602,1816.698124444445
2025-11-08,1816.698124444445,15222.833715037506,0.0,127.65488723333377,0.0,15222.833715037506,15350.48860227084,15222.833715037506,1888.3689057936542,1891.1952941269872,1888.3689057936542
2025-11-09,1888.3689057936542,53372.420336949195,0.0,1827.1162043681275,0.0,53372.420336949195,55199.53654131732,53372.420336949195,1708.9745839860161,1940.6705002910066,1708.9745839860161
2025-11-10,1708.9745839860161,54646.11275720611,209.3711006298252,1309.268000857787,209.3711006298252,54855.483857835934,55955.3807580639,54855.483857835934,1580.191966851852,1655.1911697354524,1580.191966851852
2025-11-11,1580.191966851852,53889.40291012911,0.0,363.4219621321431,0.0,53889.40291012911,54252.824872261255,53889.40291012911,1945.1673965343916,1945.1673965343916,1945.1673965343916
2025-11-12,1945.1673965343916,54376.08974478085,57.06534666666657,707.6558892912751,57.06534666666657,54433.15509144752,55083.745634072126,54433.15509144752,1856.7224883333326,1856.7224883333326,1856.7224883333326
2025-11-13,1856.7224883333326,55354.8128495711,0.0,400.6505974250005,0.0,55354.8128495711,55755.4634469961,55354.8128495711,2006.7248708465609,2006.7248708465609,2006.7248708465609
2025-11-14,2006.7248708465609,15622.992462854278,0.0,182.2832727345236,0.0,15622.992462854278,15805.2757355888,15622.992462854278,2043.1485485714288,2043.1485485714288,2043.1485485714288
2025-11-15,2043.1485485714288,15727.007891248628,0.0,176.72688549523707,0.0,15727.007891248628,15903.734776743864,15727.007891248628,1751.3835152645527,1768.3338829894194,1751.3835152645527
2025-11-16,1751.3835152645527,56567.26182007544,0.0,608.6009735928549,0.0,56567.26182007544,57175.86279366829,56567.26182007544,1743.5073195238087,1759.048677936507,1743.5073195238087
2025-11-17,1743.5073195238087,57217.61883466121,0.0,104.16244299999963,0.0,57217.61883466121,57321.78127766121,57217.61883466121,2254.323278009508,2254.323278009508,2254.323278009508
2025-11-18,2254.323278009508,56846.00607322459,0.0,78.80145142380843,0.0,56846.00607322459,56924.8075246484,56846.00607322459,2055.7980915343924,2055.7980915343924,2055.7980915343924
2025-11-19,2055.7980915343924,57653.788970125286,0.0,482.1348438678516,0.0,57653.788970125286,58135.92381399314,57653.788970125286,1650.947470793651,1671.923555449735,1650.947470793651
2025-11-20,1650.947470793651,57559.49498149109,0.0,1435.8764524571488,0.0,57559.49498149109,58995.37143394824,57559.49498149109,1824.6380817195814,1892.363301296301,1824.6380817195814
2025-11-21,1824.6380817195814,16334.375781381386,0.0,155.40477256666634,0.0,16334.375781381386,16489.780553948054,16334.375781381386,2049.851864126985,2055.7662900529117,2049.851864126985
2025-11-22,2049.851864126985,16345.89012666066,0.0,287.8221612880951,0.0,16345.89012666066,16633.712287948754,16345.89012666066,1906.227237460317,1906.227237460317,1906.227237460317
2025-11-23,1906.227237460317,58964.457826360995,0.0,224.84959178333673,0.0,58964.457826360995,59189.30741814433,58964.457826360995,1949.922830132277,1980.7202930952396,1949.922830132277
2025-11-24,1949.922830132277,57861.29547780246,0.0,767.7368460749985,0.0,57861.29547780246,58629.03232387746,57861.29547780246,1439.5465441005272,1439.5465441005272,1439.5465441005272
2025-11-25,1439.5465441005272,58649.76577853511,0.0,357.42229497618916,0.0,58649.76577853511,59007.1880735113,58649.76577853511,1787.2357236507903,1789.582257460317,1787.2357236507903
2025-11-26,1787.2357236507903,59198.32885159227,163.3821613333332,760.4813902238093,163.3821613333332,59361.7110129256,59958.81024181608,59361.7110129256,2217.2601058994705,2217.2601058994705,2217.2601058994705
2025-11-27,2217.2601058994705,59568.370504356346,0.0,811.4009664714353,0.0,59568.370504356346,60379.77147082778,59568.370504356346,2070.2252084656106,2070.2252084656106,2070.2252084656106
2025-11-28,2070.2252084656106,16139.209893441115,0.0,124.22968273140299,0.0,16139.209893441115,16263.439576172517,16139.209893441115,1863.6886316326938,1864.6460760771363,1863.6886316326938
2025-11-29,1863.6886316326938,16808.79798546558,0.0,466.5493617809527,0.0,16808.79798546558,17275.34734724653,16808.79798546558,1925.0210260052909,1925.0210260052909,1925.0210260052909
2025-11-30,1925.0210260052909,60559.6222062222,0.0,1204.0225981533367,0.0,60559.6222062222,61763.64480437554,60559.6222062222,1835.4122418253994,1835.4122418253994,1835.4122418253994
2025-12-01,1835.4122418253994,65252.44079009168,22399.07091509372,22671.119590807408,24890.671902275026,87651.5117051854,87923.56038089909,90143.1126923667,1492.6636012962952,1941.4155673015819,1492.6636012962952
2025-12-02,1492.6636012962952,66679.76279210838,30632.954993182113,28910.59716960171,34196.83447647476,97312.71778529049,95590.35996171008,100876.59726858314,1421.3895061111111,1530.6601662962971,1421.3895061111111
2025-12-03,1421.3895061111111,67919.92593103333,10062.643018189125,13572.948351579327,15936.943252370855,77982.56894922245,81492.87428261265,83856.86918340418,1214.9727727777777,1579.7898980423292,1214.9727727777777
2025-12-04,1214.9727727777777,68151.5096267231,11726.257043011268,15795.683395126514,15400.4883178626,79877.76666973437,83947.19302184961,83551.9979445857,1313.1167033597878,1427.6059034391521,1313.1167033597878
2025-12-05,1313.1167033597878,20778.250355519842,1104.3669964962623,5903.9791443014565,1552.9758727174365,21882.617352016103,26682.229499821296,22331.22622823728,1534.8800279869304,1627.0748080952383,1317.6627625132226
2025-12-06,1534.8800279869304,21488.64357869252,4989.608737262887,6152.345637481864,8163.28496159066,26478.252315955408,27640.989216174385,29651.92854028318,1482.8031481481476,1697.1312592592585,1482.8031481481476
2025-12-07,1482.8031481481476,71251.39936441295,1279.4407582594852,2431.72529914832,55.55906076781897,72530.84012267244,73683.12466356128,71306.95842518077,1480.111252777778,1605.0713648148155,1480.111252777778
2025-12-08,1480.111252777778,77106.49395582819,0.0,39.71404386428266,0.0,77106.49395582819,77146.20799969247,77106.49395582819,1961.51265287458,1961.51265287458,1961.51265287458
2025-12-09,1961.51265287458,76493.28557815214,0.0,371.3882387857137,0.0,76493.28557815214,76864.67381693785,76493.28557815214,1995.1475088554764,1995.1475088554764,1995.1475088554764
2025-12-10,1995.1475088554764,76450.80830457967,0.0,302.30261211428416,0.0,76450.80830457967,76753.11091669396,76450.80830457967,1874.7404725396837,1917.0681418518516,1874.7404725396837
2025-12-11,1874.7404725396837,76022.06171914114,0.0,101.49023799999816,0.0,76022.06171914114,76123.55195714114,76022.06171914114,2036.1228374074074,2036.1228374074074,2036.1228374074074
2025-12-12,2036.1228374074074,25718.88931374607,8.409439999999776,10.05906666666656,0.0,25727.29875374607,25728.948380412734,25718.88931374607,2055.2410507407412,2055.2410507407412,2055.2410507407412
2025-12-13,2055.2410507407412,26473.05311295242,0.0,286.6301117416661,0.0,26473.05311295242,26759.683224694087,26473.05311295242,2211.5069939153423,2254.6232346560832,2211.5069939153423
2025-12-14,2211.5069939153423,78018.8493509166,0.0,98.26219576190393,0.0,78018.8493509166,78117.1115466785,78018.8493509166,1956.6254761111122,1956.6254761111122,1956.6254761111122
2025-12-15,1956.6254761111122,77672.8583642114,0.0,249.6009880166681,0.0,77672.8583642114,77922.45935222806,77672.8583642114,1914.3645908751419,1914.3645908751419,1914.3645908751419
2025-12-16,1914.3645908751419,77685.18197235509,0.0,0.0,0.0,77685.18197235509,77685.18197235509,77685.18197235509,1880.7931779629616,1880.7931779629616,1880.7931779629616
2025-12-17,1880.7931779629616,77656.80986369366,0.0,468.1448753642849,0.0,77656.80986369366,78124.95473905795,77656.80986369366,1959.4601112962976,1959.4601112962976,1959.4601112962976
2025-12-18,1959.4601112962976,76475.8855152837,70.20909903333329,139.56665982023827,0.0,76546.09461431704,76615.45217510394,76475.8855152837,1905.4192766666692,1905.4192766666692,1905.4192766666692
2025-12-19,1905.4192766666692,26240.79845103976,0.0,99.9580837916674,0.0,26240.79845103976,26340.756534831427,26240.79845103976,1888.7162005555517,1911.0930254232778,1888.7162005555517
2025-12-20,1888.7162005555517,26298.9741181619,0.0,129.5340623035716,0.0,26298.9741181619,26428.50818046547,26298.9741181619,2025.0610195502659,2025.0610195502659,2025.0610195502659
2025-12-21,2025.0610195502659,77408.45298543971,0.0,261.67382095595224,0.0,77408.45298543971,77670.12680639567,77408.45298543971,2107.1756033597862,2153.4528520370345,2107.1756033597862
2025-12-22,2107.1756033597862,77961.02965848273,0.0,119.57327412500044,0.0,77961.02965848273,78080.60293260773,77961.02965848273,1675.6995716666695,1675.6995716666695,1675.6995716666695
2025-12-23,1675.6995716666695,76689.6422733854,0.0,0.0,0.0,76689.6422733854,76689.6422733854,76689.6422733854,2061.0050994444446,2061.0050994444446,2061.0050994444446
2025-12-24,2061.0050994444446,74903.36346699498,0.0,551.8894302404733,0.0,74903.36346699498,75455.25289723545,74903.36346699498,1826.2866959259293,1872.3149366666687,1826.2866959259293
2025-12-25,1826.2866959259293,74606.722934183,139.53763379166696,422.08145254286205,0.0,74746.26056797466,75028.80438672585,74606.722934183,1877.3836150000006,1877.5301890740757,1877.3836150000006
2025-12-26,1877.3836150000006,23900.279577116453,0.0,922.9526045347184,0.0,23900.279577116453,24823.232181651172,23900.279577116453,2487.2296388624345,2548.440157380952,2487.2296388624345
2025-12-27,2487.2296388624345,22877.684921173637,0.0,244.02533731190385,0.0,22877.684921173637,23121.710258485542,22877.684921173637,2255.903101349206,2292.941712460317,2255.903101349206
2025-12-28,2255.903101349206,72881.76191377458,109.17377271428572,630.609159975005,109.17377271428572,72990.93568648887,73512.37107374959,72990.93568648887,2021.5324766666665,2021.5324766666665,2021.5324766666665
2025-12-29,2021.5324766666665,72658.71221072189,0.0,221.72846129047804,0.0,72658.71221072189,72880.44067201237,72658.71221072189,1820.8459527777795,1820.8459527777795,1820.8459527777795
2025-12-30,1820.8459527777795,71376.60846294393,178.9838000119045,471.88512507620106,178.9838000119045,71555.59226295583,71848.49358802012,71555.59226295583,1897.7264933862468,1900.2990833333358,1897.7264933862468
2025-12-31,1897.7264933862468,71749.86979943168,0.0,184.8770756630915,0.0,71749.86979943168,71934.74687509477,71749.86979943168,1627.3262116666697,1627.3262116666697,1627.3262116666697
